"","X","Region","V1","V2","V3","End","Interval"
"40",349627,1,"chr9","652238_652537_AluSq2_SINE",83,652537,2
"41",349628,1,"chr9","655088_655391_AluSq2_SINE",82,655391,2
"42",349638,1,"chr9","681997_682297_AluSx1_SINE",81,682297,2
"43",349639,1,"chr9","688324_688613_AluSx1_SINE",81,688613,2
"44",349643,1,"chr9","703003_703291_AluSz_SINE",81,703291,2
"45",349645,1,"chr9","705614_705896_AluSq2_SINE",82,705896,2
"46",349647,1,"chr9","710336_710645_AluSx_SINE",81,710645,2
"47",349650,1,"chr9","718953_719266_AluSx3_SINE",90,719266,2
"48",349658,1,"chr9","728181_728498_AluSx1_SINE",81,728498,2
"49",349663,1,"chr9","736001_736258_AluY_SINE",83,736258,2
"50",349665,1,"chr9","741487_741781_AluY_SINE",82,741781,2
"51",349668,1,"chr9","748880_749157_AluSx_SINE",82,749157,2
"52",349671,1,"chr9","753887_754184_AluSx_SINE",81,754184,2
"53",349672,1,"chr9","755392_755678_AluSz_SINE",81,755678,2
"54",349675,1,"chr9","757787_758090_AluSx_SINE",79,758090,2
"55",349677,1,"chr9","763154_763462_AluY_SINE",82,763462,2
"56",349679,1,"chr9","773526_773828_AluSx1_SINE",97,773828,2
"57",349687,1,"chr9","784656_784961_AluSx_SINE",83,784961,2
"58",349698,1,"chr9","800153_800458_AluSz_SINE",86,800458,2
"59",349700,1,"chr9","803625_803936_AluSx1_SINE",83,803936,2
"60",349701,1,"chr9","804655_804966_AluSx1_SINE",81,804966,2
"61",349703,1,"chr9","808422_808648_AluSc5_SINE",89,808648,2
"62",349707,1,"chr9","813663_813973_AluSx1_SINE",82,813973,2
"63",349711,1,"chr9","817436_817722_AluSg_SINE",81,817722,2
"64",349718,1,"chr9","822656_822964_AluSx_SINE",81,822964,2
"65",349721,1,"chr9","825949_826255_AluSz_SINE",81,826255,2
"66",349725,1,"chr9","829686_829913_AluY_SINE",83,829913,2
"67",349726,1,"chr9","830144_830447_AluSx_SINE",83,830447,2
"68",349727,1,"chr9","830741_831057_AluSg4_SINE",81,831057,2
"69",349728,1,"chr9","831061_831362_AluSc_SINE",79,831362,2
"70",349734,1,"chr9","837562_837864_AluSx_SINE",81,837864,2
"71",349737,1,"chr9","838700_839000_AluSq2_SINE",80,839000,2
"72",349742,1,"chr9","846023_846332_AluSx_SINE",82,846332,2
"73",349744,1,"chr9","850747_851055_AluSx_SINE",81,851055,2
"74",349745,1,"chr9","851937_852236_AluSz_SINE",78,852236,2
"75",349748,1,"chr9","854772_855066_AluY_SINE",84,855066,2
"76",349753,1,"chr9","867982_868277_AluJb_SINE",82,868277,2
"77",349755,1,"chr9","870116_870403_AluSq_SINE",82,870403,2
"78",349757,1,"chr9","871057_871313_AluJb_SINE",75,871313,2
"79",349762,1,"chr9","874801_875109_AluY_SINE",85,875109,2
"80",349772,1,"chr9","894826_895114_AluSx1_SINE",81,895114,2
"81",349773,1,"chr9","896532_896827_AluSg_SINE",81,896827,2
"82",349783,1,"chr9","911480_911787_AluSx1_SINE",80,911787,2
"83",349790,1,"chr9","930416_930707_AluY_SINE",82,930707,2
"84",349800,1,"chr9","986610_986905_AluSg_SINE",81,986905,2
"85",349801,1,"chr9","993553_993861_AluSx1_SINE",81,993861,2
"86",349803,1,"chr9","997466_997800_AluSx_SINE",81,997800,2
"87",349804,1,"chr9","1002298_1002569_AluSx_SINE",82,1002569,2
"88",349807,1,"chr9","1005500_1005809_AluJb_SINE",87,1005809,2
"89",349816,1,"chr9","1024723_1025015_AluSx_SINE",80,1025015,2
"90",349819,1,"chr9","1031000_1031295_AluSz_SINE",79,1031295,2
"91",349822,1,"chr9","1046582_1046836_AluJb_SINE",83,1046836,2
"92",349823,1,"chr9","1059861_1060173_AluY_SINE",82,1060173,3
"93",349831,1,"chr9","1076032_1076325_AluSg_SINE",81,1076325,3
"94",349834,1,"chr9","1092539_1092850_AluSx4_SINE",83,1092850,3
"95",349841,1,"chr9","1139398_1139693_AluSz_SINE",80,1139693,3
"96",349843,1,"chr9","1145162_1145459_AluSg_SINE",81,1145459,3
"97",349851,1,"chr9","1240928_1241222_AluSg_SINE",81,1241222,3
"98",349854,1,"chr9","1289976_1290242_AluSz_SINE",81,1290242,3
"99",349857,1,"chr9","1310544_1310837_AluSz_SINE",73,1310837,3
"100",349858,1,"chr9","1313774_1314082_AluY_SINE",83,1314082,3
"101",349868,1,"chr9","1432734_1433030_AluSx_SINE",81,1433030,3
"102",349875,1,"chr9","1476800_1477113_AluY_SINE",83,1477113,3
"103",349878,1,"chr9","1493585_1493907_AluY_SINE",95,1493907,3
"104",349882,1,"chr9","1578449_1578753_AluSx1_SINE",81,1578753,4
"105",349890,1,"chr9","1687969_1688268_AluSz_SINE",81,1688268,4
"106",349906,1,"chr9","1834166_1834449_AluSx1_SINE",81,1834449,4
"107",349911,1,"chr9","1859455_1859764_AluSx_SINE",82,1859764,4
"108",349914,1,"chr9","1894836_1895149_AluSg4_SINE",85,1895149,4
"109",349915,1,"chr9","1900021_1900322_AluY_SINE",82,1900322,4
"110",349919,1,"chr9","1973782_1974083_AluY_SINE",83,1974083,4
"111",349920,1,"chr9","1975824_1976117_AluSx_SINE",80,1976117,4
"112",349922,1,"chr9","1985387_1985701_AluY_SINE",85,1985701,4
"113",349928,1,"chr9","2033964_2034266_AluSc_SINE",81,2034266,4
"114",349930,1,"chr9","2068918_2069215_AluY_SINE",82,2069215,5
"115",349931,1,"chr9","2069313_2069576_AluY_SINE",85,2069576,5
"116",349937,1,"chr9","2107327_2107617_AluSx_SINE",81,2107617,5
"117",349943,1,"chr9","2135588_2135841_AluSx_SINE",82,2135841,5
"118",349945,1,"chr9","2136183_2136486_AluSz6_SINE",81,2136486,5
"119",349946,1,"chr9","2145027_2145329_AluSz_SINE",81,2145329,5
"120",349949,1,"chr9","2151449_2151748_AluSx_SINE",83,2151748,5
"121",349958,1,"chr9","2182806_2183090_AluSx_SINE",81,2183090,5
"122",349962,1,"chr9","2201083_2201393_AluSc8_SINE",82,2201393,5
"123",349967,1,"chr9","2215499_2215799_AluSx1_SINE",81,2215799,5
"124",349970,1,"chr9","2232556_2232843_AluSp_SINE",80,2232843,5
"125",349972,1,"chr9","2240645_2240944_AluSx_SINE",81,2240944,5
"126",349982,1,"chr9","2325933_2326239_AluY_SINE",82,2326239,5
"127",349985,1,"chr9","2331762_2332059_AluSq_SINE",85,2332059,5
"128",349989,1,"chr9","2361888_2362191_AluSq2_SINE",82,2362191,5
"129",349990,1,"chr9","2386083_2386371_AluSg_SINE",81,2386371,5
"130",349994,1,"chr9","2422678_2422980_AluSz6_SINE",80,2422980,5
"131",349995,1,"chr9","2442287_2442532_AluSx1_SINE",89,2442532,5
"132",349999,1,"chr9","2488389_2488666_AluSz_SINE",83,2488666,5
"133",350000,1,"chr9","2492022_2492352_AluSz_SINE",81,2492352,5
"134",350001,1,"chr9","2494022_2494320_AluSp_SINE",81,2494320,5
"135",350009,1,"chr9","2552822_2553123_AluY_SINE",83,2553123,5
"136",350013,1,"chr9","2573566_2573865_AluSz_SINE",83,2573865,6
"137",350014,1,"chr9","2580017_2580323_AluY_SINE",82,2580323,6
"138",350016,1,"chr9","2601431_2601723_AluSx1_SINE",82,2601723,6
"139",350021,1,"chr9","2637659_2637968_AluY_SINE",84,2637968,6
"140",350023,1,"chr9","2649386_2649677_AluSz_SINE",81,2649677,6
"141",350024,1,"chr9","2669910_2670210_AluSx3_SINE",83,2670210,6
"142",350033,1,"chr9","2694459_2694751_AluSz_SINE",81,2694751,6
"143",350038,1,"chr9","2714869_2715179_AluSx1_SINE",86,2715179,6
"144",350041,1,"chr9","2735060_2735371_AluSz_SINE",83,2735371,6
"145",350045,1,"chr9","2748042_2748353_AluY_SINE",80,2748353,6
"146",350050,1,"chr9","2764772_2765087_AluSz6_SINE",81,2765087,6
"147",350056,1,"chr9","2795593_2795901_AluY_SINE",82,2795901,6
"148",350059,1,"chr9","2799069_2799357_AluY_SINE",83,2799357,6
"149",350063,1,"chr9","2814214_2814510_AluSx_SINE",80,2814510,6
"150",350064,1,"chr9","2821163_2821465_AluY_SINE",82,2821465,6
"151",350065,1,"chr9","2825484_2825779_AluSg_SINE",80,2825779,6
"152",350074,1,"chr9","2867771_2868071_AluSc_SINE",84,2868071,6
"153",350075,1,"chr9","2870968_2871268_AluJr_SINE",90,2871268,6
"154",350079,1,"chr9","2916976_2917274_AluSc8_SINE",81,2917274,6
"155",350085,2,"chr9","2973076_2973405_AluSx_SINE",81,2973405,6
"156",350089,2,"chr9","3017373_3017681_AluSz_SINE",82,3017681,6
"157",350090,2,"chr9","3020804_3021052_AluY_SINE",86,3021052,6
"158",350109,2,"chr9","3161449_3161756_AluSg_SINE",81,3161756,7
"159",350111,2,"chr9","3184275_3184587_AluSc8_SINE",85,3184587,7
"160",350112,2,"chr9","3190368_3190658_AluSc_SINE",81,3190658,7
"161",350113,2,"chr9","3195018_3195323_AluY_SINE",83,3195323,7
"162",350117,2,"chr9","3210470_3210775_AluSx3_SINE",80,3210775,7
"163",350123,2,"chr9","3243989_3244305_AluSx_SINE",84,3244305,7
"164",350125,2,"chr9","3255971_3256269_AluY_SINE",86,3256269,7
"165",350134,2,"chr9","3324680_3324994_AluSx1_SINE",82,3324994,7
"166",350138,2,"chr9","3347038_3347336_AluSx_SINE",81,3347336,7
"167",350142,2,"chr9","3363883_3364173_AluSc8_SINE",81,3364173,7
"168",350143,2,"chr9","3365019_3365314_AluSc_SINE",81,3365314,7
"169",350145,2,"chr9","3373797_3374076_AluSc8_SINE",82,3374076,7
"170",350146,2,"chr9","3375679_3375972_AluSc8_SINE",82,3375972,7
"171",350148,2,"chr9","3379930_3380226_AluSq2_SINE",80,3380226,7
"172",350149,2,"chr9","3385428_3385717_AluSx_SINE",81,3385717,7
"173",350153,2,"chr9","3405946_3406261_AluJb_SINE",87,3406261,7
"174",350155,2,"chr9","3424349_3424659_AluY_SINE",81,3424659,7
"175",350158,2,"chr9","3441918_3442222_AluSq2_SINE",81,3442222,7
"176",350160,2,"chr9","3451263_3451542_AluJb_SINE",79,3451542,7
"177",350162,2,"chr9","3456866_3457169_AluSc_SINE",75,3457169,7
"178",350168,2,"chr9","3493402_3493700_AluY_SINE",82,3493700,7
"179",350178,2,"chr9","3549754_3550056_AluSg_SINE",81,3550056,7
"180",350186,2,"chr9","3577695_3577995_AluY_SINE",83,3577995,7
"181",350187,2,"chr9","3580373_3580643_AluJb_SINE",83,3580643,8
"182",350190,2,"chr9","3591963_3592262_AluY_SINE",82,3592262,8
"183",350195,2,"chr9","3617317_3617621_AluSx3_SINE",84,3617621,8
"184",350196,2,"chr9","3631851_3632128_AluSx1_SINE",83,3632128,8
"185",350201,2,"chr9","3683634_3683933_AluSz_SINE",81,3683933,8
"186",350205,2,"chr9","3689041_3689344_AluSq2_SINE",84,3689344,8
"187",350206,2,"chr9","3705757_3706058_AluY_SINE",82,3706058,8
"188",350216,2,"chr9","3748395_3748700_AluSx_SINE",81,3748700,8
"189",350217,2,"chr9","3753830_3754141_AluSx_SINE",81,3754141,8
"190",350220,2,"chr9","3764551_3764839_AluSc_SINE",84,3764839,8
"191",350227,2,"chr9","3849625_3849920_AluSx3_SINE",82,3849920,8
"192",350228,2,"chr9","3851860_3852165_AluSx_SINE",83,3852165,8
"193",350236,2,"chr9","3926222_3926529_AluY_SINE",81,3926529,8
"194",350239,2,"chr9","3965183_3965489_AluSx_SINE",81,3965489,8
"195",350240,2,"chr9","3966513_3966797_AluSx_SINE",80,3966797,8
"196",350241,2,"chr9","3967222_3967530_AluSx_SINE",80,3967530,8
"197",350243,2,"chr9","3987419_3987727_AluSq_SINE",81,3987727,8
"198",350252,2,"chr9","4032852_4033151_AluY_SINE",82,4033151,8
"199",350256,2,"chr9","4058702_4059011_AluY_SINE",84,4059011,8
"200",350268,2,"chr9","4140796_4141099_AluSq_SINE",82,4141099,9
"201",350274,2,"chr9","4179627_4179922_AluSx_SINE",81,4179922,9
"202",350275,2,"chr9","4194075_4194359_AluSx_SINE",83,4194359,9
"203",350279,2,"chr9","4204933_4205193_AluSx_SINE",79,4205193,9
"204",350288,2,"chr9","4260284_4260596_AluSg_SINE",83,4260596,9
"205",350300,2,"chr9","4334904_4335207_AluY_SINE",82,4335207,9
"206",350302,2,"chr9","4354835_4355161_AluY_SINE",82,4355161,9
"207",350304,2,"chr9","4368338_4368650_AluY_SINE",89,4368650,9
"208",350306,2,"chr9","4373660_4373965_AluSg_SINE",81,4373965,9
"209",350319,2,"chr9","4424555_4424859_AluJo_SINE",87,4424859,9
"210",350342,2,"chr9","4481201_4481477_AluSx_SINE",81,4481477,9
"211",350345,2,"chr9","4485031_4485314_AluSq2_SINE",81,4485314,9
"212",350356,2,"chr9","4505823_4506105_AluSx1_SINE",83,4506105,9
"213",350357,2,"chr9","4506949_4507252_AluY_SINE",85,4507252,9
"214",350361,2,"chr9","4522042_4522350_AluY_SINE",82,4522350,9
"215",350363,2,"chr9","4528294_4528597_AluY_SINE",86,4528597,9
"216",350364,2,"chr9","4539571_4539869_AluSg4_SINE",81,4539869,9
"217",350373,2,"chr9","4571393_4571707_AluSx1_SINE",82,4571707,9
"218",350377,2,"chr9","4580299_4580595_AluJb_SINE",81,4580595,9
"219",350379,2,"chr9","4594206_4594510_AluY_SINE",85,4594510,10
"220",350381,2,"chr9","4612945_4613255_AluSz6_SINE",82,4613255,10
"221",350382,2,"chr9","4613590_4613882_AluSz6_SINE",81,4613882,10
"222",350388,2,"chr9","4628454_4628713_AluSx_SINE",81,4628713,10
"223",350390,2,"chr9","4638224_4638512_AluSq_SINE",82,4638512,10
"224",350399,2,"chr9","4655536_4655850_AluSz_SINE",83,4655850,10
"225",350411,2,"chr9","4687396_4687701_AluJr_SINE",81,4687701,10
"226",350412,2,"chr9","4688006_4688297_AluSg_SINE",81,4688297,10
"227",350420,2,"chr9","4708646_4708903_AluSc_SINE",81,4708903,10
"228",350422,2,"chr9","4714936_4715243_AluSz_SINE",81,4715243,10
"229",350427,2,"chr9","4722774_4723091_AluSx1_SINE",80,4723091,10
"230",350430,2,"chr9","4728288_4728591_AluSz_SINE",81,4728591,10
"231",350434,2,"chr9","4735832_4736134_AluSz_SINE",81,4736134,10
"232",350437,2,"chr9","4738761_4739072_AluSx3_SINE",82,4739072,10
"233",350443,2,"chr9","4745251_4745568_AluSz_SINE",81,4745568,10
"234",350445,2,"chr9","4749577_4749882_AluSx3_SINE",82,4749882,10
"235",350447,2,"chr9","4754018_4754235_AluJb_SINE",81,4754235,10
"236",350452,2,"chr9","4759622_4759894_AluSz_SINE",81,4759894,10
"237",350455,2,"chr9","4762355_4762634_AluSc8_SINE",82,4762634,10
"238",350458,2,"chr9","4764997_4765302_AluSc_SINE",81,4765302,10
"239",350459,2,"chr9","4765328_4765626_AluSx1_SINE",82,4765626,10
"240",350465,2,"chr9","4776156_4776448_AluJb_SINE",89,4776448,10
"241",350468,2,"chr9","4778405_4778622_AluJb_SINE",91,4778622,10
"242",350471,2,"chr9","4783706_4784013_AluSx_SINE",81,4784013,10
"243",350475,2,"chr9","4795078_4795382_AluSx1_SINE",87,4795382,10
"244",350480,2,"chr9","4808299_4808599_AluJb_SINE",81,4808599,10
"245",350481,2,"chr9","4809305_4809607_AluSx3_SINE",81,4809607,10
"246",350482,2,"chr9","4809807_4810127_AluSz_SINE",81,4810127,10
"247",350486,2,"chr9","4816827_4817116_AluY_SINE",83,4817116,10
"248",350489,2,"chr9","4818600_4818898_AluSc8_SINE",72,4818898,10
"249",350514,2,"chr9","4931012_4931314_AluSx3_SINE",82,4931314,10
"250",350515,2,"chr9","4931548_4931847_AluY_SINE",82,4931847,10
"251",350517,2,"chr9","4934448_4934747_AluSc8_SINE",82,4934747,10
"252",350518,2,"chr9","4942051_4942372_AluSx3_SINE",96,4942372,10
"253",350519,2,"chr9","4945353_4945648_AluY_SINE",82,4945648,10
"254",350522,2,"chr9","4955193_4955498_AluY_SINE",85,4955498,10
"255",350523,2,"chr9","4956493_4956789_AluSz_SINE",78,4956789,10
"256",350524,2,"chr9","4960527_4960844_AluJr4_SINE",81,4960844,10
"257",350527,2,"chr9","4974498_4974806_AluY_SINE",83,4974806,10
"258",350531,2,"chr9","4996921_4997232_AluJb_SINE",84,4997232,10
"259",350544,2,"chr9","5057576_5057880_AluSx3_SINE",82,5057880,10
"260",350547,2,"chr9","5067872_5068188_AluSc_SINE",81,5068188,10
"261",350550,2,"chr9","5098697_5098994_AluY_SINE",83,5098994,11
"262",350552,2,"chr9","5131435_5131739_AluSq2_SINE",83,5131739,11
"263",350554,2,"chr9","5143663_5143958_AluSx1_SINE",81,5143958,11
"264",350556,2,"chr9","5159889_5160196_AluSq2_SINE",82,5160196,11
"265",350560,2,"chr9","5174939_5175239_AluY_SINE",83,5175239,11
"266",350569,2,"chr9","5332620_5332916_AluSq2_SINE",82,5332916,11
"267",350570,2,"chr9","5341235_5341522_AluSq2_SINE",81,5341522,11
"268",350578,2,"chr9","5395888_5396192_AluSx1_SINE",81,5396192,11
"269",350579,2,"chr9","5396278_5396594_AluSx_SINE",90,5396594,11
"270",350581,2,"chr9","5403214_5403524_AluSq2_SINE",82,5403524,11
"271",350594,2,"chr9","5516042_5516349_AluSx3_SINE",82,5516349,11
"272",350598,2,"chr9","5527820_5528128_AluSx1_SINE",82,5528128,11
"273",350600,2,"chr9","5538403_5538713_AluY_SINE",85,5538713,11
"274",350607,2,"chr9","5573323_5573637_AluSg4_SINE",81,5573637,11
"275",350610,2,"chr9","5579275_5579606_AluY_SINE",82,5579606,11
"276",350616,2,"chr9","5590578_5590885_AluSx_SINE",80,5590885,11
"277",350619,2,"chr9","5600882_5601161_AluSx1_SINE",81,5601161,12
"278",350620,2,"chr9","5605190_5605476_AluJb_SINE",84,5605476,12
"279",350622,2,"chr9","5613277_5613570_AluSx3_SINE",81,5613570,12
"280",350623,2,"chr9","5614481_5614773_AluSz_SINE",81,5614773,12
"281",350628,2,"chr9","5622723_5623018_AluSc_SINE",81,5623018,12
"282",350631,2,"chr9","5625673_5625982_AluSz6_SINE",81,5625982,12
"283",350642,2,"chr9","5654003_5654218_AluJb_SINE",86,5654218,12
"284",350667,2,"chr9","5754444_5754734_AluSz6_SINE",80,5754734,12
"285",350668,2,"chr9","5755640_5755954_AluSx_SINE",81,5755954,12
"286",350670,2,"chr9","5761104_5761413_AluSg4_SINE",81,5761413,12
"287",350671,2,"chr9","5766056_5766340_AluSz_SINE",81,5766340,12
"288",350682,2,"chr9","5808736_5809018_AluJb_SINE",82,5809018,12
"289",350684,2,"chr9","5816898_5817197_AluY_SINE",82,5817197,12
"290",350685,2,"chr9","5817197_5817489_AluSx1_SINE",81,5817489,12
"291",350691,2,"chr9","5831323_5831623_AluJb_SINE",83,5831623,12
"292",350696,2,"chr9","5850201_5850434_AluSq2_SINE",81,5850434,12
"293",350702,2,"chr9","5865224_5865511_AluY_SINE",83,5865511,12
"294",350703,2,"chr9","5871161_5871459_AluSx1_SINE",81,5871459,12
"295",350707,2,"chr9","5879929_5880214_AluSz_SINE",82,5880214,12
"296",350708,2,"chr9","5880257_5880555_AluSg_SINE",81,5880555,12
"297",350711,2,"chr9","5889504_5889796_AluSc_SINE",81,5889796,12
"298",350713,2,"chr9","5901515_5901821_AluJb_SINE",84,5901821,12
"299",350714,2,"chr9","5903863_5904158_AluSx_SINE",81,5904158,12
"300",350720,2,"chr9","5914411_5914722_AluY_SINE",82,5914722,12
"301",350721,2,"chr9","5917551_5917859_AluSx_SINE",82,5917859,12
"302",350724,2,"chr9","5925943_5926215_AluSg_SINE",81,5926215,12
"303",350730,2,"chr9","5940183_5940492_AluSg_SINE",82,5940492,12
"304",350731,2,"chr9","5942876_5943175_AluJo_SINE",80,5943175,12
"305",350733,2,"chr9","5966450_5966757_AluSg_SINE",81,5966757,12
"306",350734,2,"chr9","5969541_5969845_AluSx1_SINE",83,5969845,12
"307",350740,2,"chr9","5985503_5985812_AluSp_SINE",80,5985812,12
"308",350742,2,"chr9","5989540_5989828_AluJb_SINE",80,5989828,12
"309",350744,3,"chr9","5993034_5993336_AluSx_SINE",80,5993336,12
"310",350745,3,"chr9","5994895_5995199_AluSp_SINE",82,5995199,12
"311",350749,3,"chr9","6016908_6017220_AluSc_SINE",80,6017220,12
"312",350750,3,"chr9","6017684_6017970_AluSc_SINE",81,6017970,12
"313",350752,3,"chr9","6018845_6019169_AluSx_SINE",83,6019169,12
"314",350759,3,"chr9","6039506_6039813_AluSq2_SINE",81,6039813,12
"315",350763,3,"chr9","6048768_6048954_AluY_SINE",86,6048954,12
"316",350772,3,"chr9","6095043_6095357_AluY_SINE",84,6095357,12
"317",350775,3,"chr9","6107814_6108125_AluY_SINE",84,6108125,13
"318",350779,3,"chr9","6125759_6126050_AluSc_SINE",82,6126050,13
"319",350795,3,"chr9","6216458_6216757_AluSq2_SINE",94,6216757,13
"320",350798,3,"chr9","6236585_6236893_AluSz_SINE",83,6236893,13
"321",350801,3,"chr9","6245781_6246092_AluY_SINE",83,6246092,13
"322",350802,3,"chr9","6246281_6246583_AluSc_SINE",81,6246583,13
"323",350811,3,"chr9","6283318_6283620_AluY_SINE",84,6283620,13
"324",350814,3,"chr9","6290020_6290333_AluSx1_SINE",83,6290333,13
"325",350823,3,"chr9","6335262_6335576_AluY_SINE",86,6335576,13
"326",350824,3,"chr9","6347211_6347508_AluY_SINE",83,6347508,13
"327",350825,3,"chr9","6348265_6348554_AluY_SINE",82,6348554,13
"328",350830,3,"chr9","6360504_6360789_AluSq2_SINE",80,6360789,13
"329",350833,3,"chr9","6364064_6364358_AluSx1_SINE",76,6364358,13
"330",350839,3,"chr9","6394472_6394773_AluSx1_SINE",81,6394773,13
"331",350842,3,"chr9","6402175_6402475_AluY_SINE",86,6402475,13
"332",350843,3,"chr9","6403024_6403336_AluSz_SINE",81,6403336,13
"333",350844,3,"chr9","6405803_6406125_AluSz_SINE",79,6406125,13
"334",350848,3,"chr9","6411375_6411679_AluSx1_SINE",83,6411679,13
"335",350849,3,"chr9","6416057_6416367_AluSc_SINE",81,6416367,13
"336",350852,3,"chr9","6420422_6420734_AluY_SINE",85,6420734,13
"337",350853,3,"chr9","6422186_6422357_AluSg_SINE",81,6422357,13
"338",350854,3,"chr9","6423663_6423968_AluSg4_SINE",82,6423968,13
"339",350856,3,"chr9","6427404_6427696_AluSx_SINE",79,6427696,13
"340",350858,3,"chr9","6428881_6429180_AluSx1_SINE",81,6429180,13
"341",350862,3,"chr9","6434449_6434738_AluSz_SINE",81,6434738,13
"342",350864,3,"chr9","6435603_6435908_AluSz_SINE",82,6435908,13
"343",350870,3,"chr9","6444605_6444901_AluSq2_SINE",81,6444901,13
"344",350874,3,"chr9","6446568_6446866_AluSz_SINE",74,6446866,13
"345",350875,3,"chr9","6446896_6447188_AluY_SINE",83,6447188,13
"346",350877,3,"chr9","6453659_6453919_AluSc8_SINE",83,6453919,13
"347",350879,3,"chr9","6459386_6459686_AluSx_SINE",81,6459686,13
"348",350881,3,"chr9","6461400_6461670_AluSz_SINE",81,6461670,13
"349",350883,3,"chr9","6463471_6463768_AluSx3_SINE",81,6463768,13
"350",350886,3,"chr9","6474423_6474731_AluSx_SINE",81,6474731,13
"351",350890,3,"chr9","6482598_6482884_AluY_SINE",82,6482884,13
"352",350897,3,"chr9","6490345_6490644_AluSz_SINE",81,6490644,13
"353",350902,3,"chr9","6507229_6507539_AluY_SINE",86,6507539,13
"354",350910,3,"chr9","6524306_6524600_AluSz_SINE",92,6524600,13
"355",350914,3,"chr9","6529433_6529745_AluSx_SINE",82,6529745,13
"356",350919,3,"chr9","6539195_6539478_AluSx3_SINE",82,6539478,13
"357",350920,3,"chr9","6541541_6541841_AluSx1_SINE",86,6541841,13
"358",350926,3,"chr9","6546679_6546964_AluSx1_SINE",81,6546964,13
"359",350927,3,"chr9","6547847_6548123_AluJo_SINE",90,6548123,13
"360",350928,3,"chr9","6550344_6550653_AluSx4_SINE",81,6550653,13
"361",350929,3,"chr9","6555486_6555821_AluSx_SINE",104,6555821,13
"362",350930,3,"chr9","6556510_6556823_AluSx1_SINE",81,6556823,13
"363",350933,3,"chr9","6561366_6561660_AluSz6_SINE",81,6561660,13
"364",350938,3,"chr9","6574225_6574496_AluSx1_SINE",80,6574496,13
"365",350942,3,"chr9","6582237_6582530_AluSx1_SINE",83,6582530,13
"366",350948,3,"chr9","6589774_6590071_AluY_SINE",81,6590071,13
"367",350950,3,"chr9","6593691_6593992_AluSz_SINE",81,6593992,13
"368",350952,3,"chr9","6598898_6599206_AluSq2_SINE",84,6599206,13
"369",350953,3,"chr9","6599440_6599750_AluSx1_SINE",81,6599750,13
"370",350961,3,"chr9","6606025_6606338_AluY_SINE",84,6606338,13
"371",350965,3,"chr9","6611313_6611571_AluSc8_SINE",82,6611571,14
"372",350966,3,"chr9","6612578_6612874_AluSx4_SINE",81,6612874,14
