"","X","Region","V1","V2","V3","End","Interval"
"277",529426,2,"chr15","25767470_25767727_AluSx1_SINE",80,25767727,12
"278",529427,2,"chr15","25770206_25770493_AluSx1_SINE",76,25770493,12
"279",529430,2,"chr15","25784268_25784571_AluSz_SINE",83,25784571,12
"280",529433,2,"chr15","25798084_25798385_AluY_SINE",82,25798385,12
"281",529434,2,"chr15","25799698_25800009_AluSx_SINE",82,25800009,12
"282",529436,2,"chr15","25807329_25807619_AluSx_SINE",81,25807619,12
"283",529445,2,"chr15","25865305_25865611_AluSx1_SINE",81,25865611,12
"284",529448,2,"chr15","25878091_25878384_AluSx1_SINE",81,25878384,12
"285",529450,2,"chr15","25888681_25888926_AluSx_SINE",81,25888926,12
"286",529457,2,"chr15","25917091_25917389_AluSq2_SINE",80,25917389,12
"287",529460,2,"chr15","25926918_25927230_AluY_SINE",83,25927230,12
"288",529463,2,"chr15","25935408_25935686_AluJb_SINE",78,25935686,12
"289",529469,2,"chr15","25968213_25968522_AluSz_SINE",80,25968522,12
"290",529471,2,"chr15","25971586_25971889_AluSx3_SINE",84,25971889,12
"291",529476,2,"chr15","25992163_25992462_AluSq_SINE",82,25992462,12
"292",529481,2,"chr15","26014351_26014660_AluSg7_SINE",83,26014660,13
"293",529488,2,"chr15","26034113_26034407_AluJb_SINE",84,26034407,13
"294",529497,2,"chr15","26080953_26081259_AluY_SINE",82,26081259,13
"295",529503,2,"chr15","26113824_26114126_AluSx3_SINE",82,26114126,13
"296",529513,2,"chr15","26156715_26156909_AluSc5_SINE",81,26156909,13
"297",529518,2,"chr15","26168901_26169192_AluY_SINE",83,26169192,13
"298",529523,2,"chr15","26179715_26180033_AluY_SINE",88,26180033,13
"299",529524,2,"chr15","26180413_26180697_AluSx_SINE",83,26180697,13
"300",529537,2,"chr15","26222020_26222322_AluSx1_SINE",82,26222322,13
"301",529542,2,"chr15","26248518_26248809_AluSp_SINE",82,26248809,13
"302",529552,2,"chr15","26267619_26267923_AluY_SINE",81,26267923,13
"303",529553,2,"chr15","26269830_26270138_AluSx_SINE",78,26270138,13
"304",529557,2,"chr15","26274895_26275163_AluSx1_SINE",81,26275163,13
"305",529562,2,"chr15","26292512_26292803_AluSq2_SINE",81,26292803,13
"306",529564,2,"chr15","26298766_26299078_AluSx_SINE",82,26299078,13
"307",529573,2,"chr15","26360074_26360379_AluSz6_SINE",81,26360379,13
"308",529579,2,"chr15","26369172_26369476_AluY_SINE",81,26369476,13
"309",529591,2,"chr15","26441255_26441546_AluSz_SINE",80,26441546,13
"310",529593,2,"chr15","26444863_26445177_AluY_SINE",85,26445177,13
"311",529598,2,"chr15","26478584_26478883_AluJb_SINE",84,26478883,13
"312",529601,2,"chr15","26489114_26489393_AluSx_SINE",81,26489393,13
"313",529602,2,"chr15","26492300_26492602_AluY_SINE",83,26492602,13
"314",529603,2,"chr15","26494367_26494663_AluY_SINE",79,26494663,13
"315",529608,2,"chr15","26511528_26511839_AluSz_SINE",82,26511839,13
"316",529609,2,"chr15","26513481_26513769_AluSc_SINE",79,26513769,13
"317",529610,2,"chr15","26516229_26516541_AluSq_SINE",80,26516541,14
"318",529611,2,"chr15","26517629_26517917_AluSc8_SINE",82,26517917,14
"319",529616,2,"chr15","26527382_26527695_AluY_SINE",84,26527695,14
"320",529617,2,"chr15","26528000_26528295_AluSq_SINE",82,26528295,14
"321",529620,2,"chr15","26535420_26535728_AluY_SINE",82,26535728,14
"322",529629,2,"chr15","26582857_26583166_AluSc_SINE",81,26583166,14
"323",529630,2,"chr15","26583826_26584082_AluSx_SINE",58,26584082,14
"324",529633,2,"chr15","26593868_26594175_AluSc_SINE",81,26594175,14
"325",529635,2,"chr15","26606096_26606406_AluY_SINE",82,26606406,14
"326",529646,2,"chr15","26654585_26654883_AluSx_SINE",81,26654883,14
"327",529647,2,"chr15","26655347_26655656_AluY_SINE",88,26655656,14
"328",529649,2,"chr15","26658832_26659136_AluSc_SINE",83,26659136,14
"329",529654,2,"chr15","26677424_26677719_AluSg_SINE",81,26677719,14
"330",529657,2,"chr15","26686076_26686372_AluY_SINE",84,26686372,14
"331",529666,2,"chr15","26716685_26716985_AluSc_SINE",81,26716985,14
"332",529671,2,"chr15","26769886_26770188_AluYk4_SINE",82,26770188,14
"333",529685,2,"chr15","26837907_26838182_AluSc8_SINE",83,26838182,14
"334",529708,2,"chr15","26983243_26983529_AluSq2_SINE",81,26983529,14
"335",529713,2,"chr15","26997376_26997709_AluSc8_SINE",82,26997709,14
"336",529715,2,"chr15","27000152_27000451_AluSc5_SINE",84,27000451,14
"337",529717,2,"chr15","27006259_27006552_AluSx3_SINE",83,27006552,14
"338",529718,2,"chr15","27009010_27009326_AluSx_SINE",85,27009326,14
"339",529719,2,"chr15","27009995_27010292_AluY_SINE",82,27010292,14
"340",529720,2,"chr15","27022480_27022788_AluSx3_SINE",82,27022788,15
"341",529721,2,"chr15","27029089_27029333_AluSx3_SINE",84,27029333,15
"342",529725,2,"chr15","27037140_27037366_AluY_SINE",83,27037366,15
"343",529727,2,"chr15","27041557_27041854_AluY_SINE",83,27041854,15
"344",529731,2,"chr15","27079497_27079795_AluSc8_SINE",82,27079795,15
"345",529735,2,"chr15","27103768_27104086_AluSx1_SINE",88,27104086,15
"346",529740,2,"chr15","27130161_27130465_AluY_SINE",85,27130465,15
"347",529742,2,"chr15","27132472_27132798_AluSx1_SINE",83,27132798,15
"348",529743,2,"chr15","27140677_27140987_AluSc8_SINE",83,27140987,15
"349",529749,2,"chr15","27176030_27176345_AluSx1_SINE",84,27176345,15
"350",529753,2,"chr15","27203633_27203936_AluSz_SINE",81,27203936,15
"351",529756,2,"chr15","27211777_27212081_AluSc_SINE",83,27212081,15
"352",529762,2,"chr15","27241806_27242098_AluY_SINE",85,27242098,15
"353",529773,2,"chr15","27299126_27299409_AluSx_SINE",62,27299409,15
"354",529775,2,"chr15","27321465_27321768_AluSc8_SINE",83,27321768,15
"355",529781,2,"chr15","27357589_27357886_AluSx1_SINE",80,27357886,15
"356",529784,2,"chr15","27391320_27391602_AluY_SINE",85,27391602,15
"357",529786,2,"chr15","27401164_27401475_AluY_SINE",82,27401475,15
"358",529793,2,"chr15","27490738_27491029_AluSx3_SINE",82,27491029,15
"359",529795,2,"chr15","27501307_27501611_AluY_SINE",82,27501611,15
"360",529805,2,"chr15","27545528_27545843_AluSq_SINE",74,27545843,16
"361",529806,2,"chr15","27574396_27574710_AluSx_SINE",81,27574710,16
"362",529807,2,"chr15","27575106_27575416_AluSc8_SINE",81,27575416,16
"363",529808,2,"chr15","27577380_27577710_AluSg_SINE",101,27577710,16
"364",529810,2,"chr15","27590917_27591225_AluSx4_SINE",80,27591225,16
"365",529820,2,"chr15","27648778_27649080_AluSg_SINE",80,27649080,16
"366",529821,2,"chr15","27649087_27649375_AluY_SINE",82,27649375,16
"367",529829,2,"chr15","27719995_27720283_AluSx1_SINE",81,27720283,16
