"","X","Region","V1","V2","V3","End","Interval"
"48",379876,1,"chr10","938484_938777_AluY_SINE",82,938777,2
"49",379878,1,"chr10","940843_941141_AluSx3_SINE",81,941141,2
"50",379885,1,"chr10","954952_955257_AluY_SINE",82,955257,2
"51",379886,1,"chr10","955442_955740_AluSq_SINE",81,955740,2
"52",379887,1,"chr10","959600_959877_AluSx4_SINE",81,959877,2
"53",379889,1,"chr10","961462_961790_AluY_SINE",82,961790,2
"54",379891,1,"chr10","964734_965028_AluY_SINE",87,965028,2
"55",379894,1,"chr10","968730_969028_AluY_SINE",83,969028,2
"56",379899,1,"chr10","979776_980070_AluSc8_SINE",82,980070,2
"57",379902,1,"chr10","982980_983282_AluJb_SINE",81,983282,2
"58",379908,1,"chr10","991041_991338_AluSx1_SINE",81,991338,2
"59",379915,1,"chr10","1003091_1003405_AluSz_SINE",84,1003405,2
"60",379916,1,"chr10","1003731_1004036_AluJb_SINE",81,1004036,2
"61",379924,1,"chr10","1019298_1019590_AluY_SINE",82,1019590,2
"62",379926,1,"chr10","1025630_1025909_AluY_SINE",82,1025909,2
"63",379932,1,"chr10","1038058_1038356_AluY_SINE",82,1038356,2
"64",379934,1,"chr10","1039754_1039998_AluSx1_SINE",80,1039998,2
"65",379935,1,"chr10","1040196_1040510_AluSx_SINE",83,1040510,2
"66",379942,1,"chr10","1052296_1052587_AluSq_SINE",80,1052587,2
"67",379944,1,"chr10","1058909_1059222_AluSx1_SINE",81,1059222,2
"68",379945,1,"chr10","1059267_1059574_AluY_SINE",83,1059574,2
"69",379949,1,"chr10","1067917_1068214_AluY_SINE",82,1068214,2
"70",379958,1,"chr10","1078904_1079203_AluY_SINE",83,1079203,2
"71",379960,1,"chr10","1087737_1088046_AluSg_SINE",84,1088046,3
"72",379961,1,"chr10","1095601_1095892_AluSp_SINE",80,1095892,3
"73",379965,1,"chr10","1105033_1105329_AluSx1_SINE",81,1105329,3
"74",379969,1,"chr10","1110523_1110834_AluSx_SINE",80,1110834,3
"75",379970,1,"chr10","1112061_1112355_AluY_SINE",83,1112355,3
"76",379977,1,"chr10","1138315_1138597_AluYc_SINE",82,1138597,3
"77",379979,1,"chr10","1144266_1144564_AluSc_SINE",81,1144564,3
"78",379980,1,"chr10","1151733_1152024_AluY_SINE",82,1152024,3
"79",379984,1,"chr10","1159890_1160196_AluSx1_SINE",81,1160196,3
"80",379987,1,"chr10","1172063_1172363_AluY_SINE",83,1172363,3
"81",379994,1,"chr10","1204400_1204689_AluSg_SINE",81,1204689,3
"82",379995,1,"chr10","1207477_1207766_AluSc_SINE",81,1207766,3
"83",380000,1,"chr10","1253004_1253287_AluSz_SINE",81,1253287,3
"84",380001,1,"chr10","1263980_1264290_AluSx1_SINE",81,1264290,3
"85",380015,1,"chr10","1461291_1461525_AluSq2_SINE",83,1461525,3
"86",380021,1,"chr10","1522611_1522908_AluY_SINE",82,1522908,3
"87",380022,1,"chr10","1523785_1524081_AluSg_SINE",81,1524081,3
"88",380028,1,"chr10","1550693_1551000_AluSx1_SINE",81,1551000,3
"89",380032,1,"chr10","1576332_1576632_AluSq2_SINE",81,1576632,3
"90",380036,1,"chr10","1627949_1628254_AluY_SINE",82,1628254,4
"91",380041,1,"chr10","1661657_1661944_AluSc_SINE",81,1661944,4
"92",380043,1,"chr10","1672901_1673219_AluSx_SINE",81,1673219,4
"93",380047,1,"chr10","1754805_1755102_AluY_SINE",82,1755102,4
"94",380060,1,"chr10","1845173_1845412_AluJb_SINE",82,1845412,4
"95",380061,1,"chr10","1848947_1849226_AluSg4_SINE",80,1849226,4
"96",380062,1,"chr10","1875038_1875347_AluSx1_SINE",80,1875347,4
"97",380066,1,"chr10","1893693_1893950_AluSq2_SINE",73,1893950,4
"98",380068,1,"chr10","1897090_1897378_AluSx3_SINE",80,1897378,4
"99",380074,1,"chr10","1940492_1940756_AluSx4_SINE",81,1940756,4
"100",380084,1,"chr10","1997597_1997903_AluSq2_SINE",81,1997903,4
"101",380086,1,"chr10","2029144_2029454_AluY_SINE",82,2029454,4
"102",380091,1,"chr10","2068692_2068988_AluSx_SINE",81,2068988,4
"103",380093,1,"chr10","2076583_2076896_AluSz_SINE",81,2076896,4
"104",380096,1,"chr10","2102674_2102986_AluSx1_SINE",81,2102986,5
"105",380097,1,"chr10","2104662_2104965_AluSx_SINE",82,2104965,5
"106",380100,1,"chr10","2132169_2132474_AluY_SINE",83,2132474,5
"107",380102,1,"chr10","2138108_2138419_AluSx_SINE",81,2138419,5
"108",380105,1,"chr10","2156857_2157166_AluY_SINE",84,2157166,5
"109",380116,1,"chr10","2234177_2234479_AluY_SINE",81,2234479,5
"110",380131,1,"chr10","2350958_2351268_AluSx3_SINE",81,2351268,5
"111",380135,1,"chr10","2359121_2359432_AluY_SINE",89,2359432,5
"112",380141,1,"chr10","2374410_2374711_AluSx1_SINE",81,2374711,5
"113",380143,1,"chr10","2402971_2403292_AluSx_SINE",81,2403292,5
"114",380144,1,"chr10","2405671_2405906_AluSz_SINE",78,2405906,5
"115",380147,1,"chr10","2418649_2418929_AluSq_SINE",82,2418929,5
"116",380152,1,"chr10","2436273_2436565_AluSx1_SINE",98,2436565,5
"117",380154,1,"chr10","2451139_2451396_AluSc8_SINE",81,2451396,5
"118",380158,1,"chr10","2475255_2475571_AluSx1_SINE",82,2475571,5
"119",380165,1,"chr10","2496549_2496844_AluSq2_SINE",81,2496844,5
"120",380168,1,"chr10","2520220_2520530_AluSq4_SINE",81,2520530,5
"121",380169,1,"chr10","2525320_2525627_AluSp_SINE",79,2525627,5
"122",380171,1,"chr10","2531439_2531739_AluSx_SINE",82,2531739,5
"123",380172,1,"chr10","2538092_2538393_AluSq_SINE",81,2538393,5
"124",380173,1,"chr10","2539275_2539580_AluSc_SINE",88,2539580,5
"125",380175,1,"chr10","2571106_2571401_AluSx_SINE",84,2571401,5
"126",380176,1,"chr10","2573105_2573316_AluY_SINE",82,2573316,5
"127",380180,1,"chr10","2581659_2581951_AluSg_SINE",84,2581951,5
"128",380184,1,"chr10","2594612_2594818_AluSx1_SINE",87,2594818,5
"129",380185,1,"chr10","2603601_2603898_AluSx3_SINE",85,2603898,6
"130",380187,1,"chr10","2620275_2620575_AluYk4_SINE",82,2620575,6
"131",380188,1,"chr10","2622932_2623236_AluSp_SINE",82,2623236,6
"132",380193,1,"chr10","2650995_2651307_AluY_SINE",83,2651307,6
"133",380196,1,"chr10","2683676_2683981_AluSq2_SINE",81,2683981,6
"134",380201,1,"chr10","2728040_2728355_AluSx_SINE",81,2728355,6
"135",380202,1,"chr10","2755986_2756286_AluSx1_SINE",81,2756286,6
"136",380203,1,"chr10","2766158_2766438_AluSc_SINE",81,2766438,6
"137",380205,1,"chr10","2778378_2778681_AluSx1_SINE",81,2778681,6
"138",380206,1,"chr10","2781563_2781803_AluJb_SINE",81,2781803,6
"139",380210,1,"chr10","2806111_2806418_AluSx_SINE",81,2806418,6
"140",380213,1,"chr10","2818381_2818691_AluSp_SINE",80,2818691,6
"141",380217,1,"chr10","2852928_2853224_AluSx_SINE",81,2853224,6
"142",380227,1,"chr10","2891512_2891818_AluY_SINE",84,2891818,6
"143",380228,1,"chr10","2905301_2905609_AluSg_SINE",83,2905609,6
"144",380229,1,"chr10","2906899_2907200_AluSq_SINE",81,2907200,6
"145",380232,1,"chr10","2927205_2927508_AluSx_SINE",81,2927508,6
"146",380233,1,"chr10","2931392_2931675_AluSc8_SINE",81,2931675,6
"147",380245,1,"chr10","3008143_3008417_AluSz_SINE",81,3008417,6
"148",380246,1,"chr10","3009575_3009869_AluJb_SINE",82,3009869,6
"149",380249,1,"chr10","3018390_3018671_AluSc5_SINE",81,3018671,6
"150",380251,1,"chr10","3020981_3021287_AluSz6_SINE",81,3021287,6
"151",380253,1,"chr10","3025093_3025392_AluSg_SINE",81,3025392,6
"152",380260,1,"chr10","3061499_3061778_AluY_SINE",83,3061778,6
"153",380265,1,"chr10","3075886_3076190_AluSz_SINE",81,3076190,6
"154",380272,1,"chr10","3093049_3093360_AluSq2_SINE",84,3093360,6
"155",380275,1,"chr10","3097860_3098172_AluY_SINE",83,3098172,6
"156",380278,1,"chr10","3116018_3116331_AluSz_SINE",84,3116331,7
"157",380283,1,"chr10","3131121_3131421_AluSx1_SINE",82,3131421,7
"158",380285,1,"chr10","3140585_3140882_AluSx1_SINE",82,3140882,7
"159",380287,1,"chr10","3154772_3155053_AluSz_SINE",91,3155053,7
"160",380292,1,"chr10","3178175_3178450_AluSc_SINE",81,3178450,7
"161",380299,1,"chr10","3220618_3220926_AluSx1_SINE",83,3220926,7
"162",380303,1,"chr10","3234425_3234721_AluY_SINE",84,3234721,7
"163",380306,1,"chr10","3238402_3238715_AluSx1_SINE",81,3238715,7
"164",380312,1,"chr10","3259265_3259573_AluSz_SINE",81,3259573,7
"165",380315,1,"chr10","3277399_3277691_AluY_SINE",83,3277691,7
"166",380317,1,"chr10","3290265_3290578_AluSx_SINE",83,3290578,7
"167",380321,1,"chr10","3301147_3301443_AluY_SINE",87,3301443,7
"168",380326,1,"chr10","3327372_3327682_AluSq2_SINE",81,3327682,7
"169",380327,1,"chr10","3328088_3328395_AluY_SINE",84,3328395,7
"170",380329,1,"chr10","3333795_3334097_AluSx3_SINE",82,3334097,7
"171",380330,1,"chr10","3338481_3338798_AluSx3_SINE",81,3338798,7
"172",380335,1,"chr10","3351687_3351991_AluSx3_SINE",82,3351991,7
"173",380336,1,"chr10","3358983_3359289_AluJb_SINE",89,3359289,7
"174",380338,1,"chr10","3365396_3365704_AluSx_SINE",82,3365704,7
"175",380348,1,"chr10","3423290_3423595_AluSx1_SINE",84,3423595,7
"176",380350,1,"chr10","3442950_3443231_AluSx1_SINE",81,3443231,7
"177",380358,1,"chr10","3488953_3489264_AluSx_SINE",82,3489264,7
"178",380360,1,"chr10","3501387_3501689_AluY_SINE",85,3501689,7
"179",380362,1,"chr10","3508405_3508731_AluY_SINE",82,3508731,7
"180",380365,1,"chr10","3537306_3537598_AluSx_SINE",81,3537598,7
"181",380371,1,"chr10","3554877_3555184_AluY_SINE",95,3555184,7
"182",380373,1,"chr10","3566307_3566612_AluSz_SINE",82,3566612,7
"183",380377,1,"chr10","3600012_3600322_AluSg4_SINE",81,3600322,7
"184",380381,1,"chr10","3619895_3620197_AluSq2_SINE",81,3620197,8
"185",380384,1,"chr10","3640281_3640575_AluSx1_SINE",81,3640575,8
"186",380385,1,"chr10","3641384_3641652_AluSc8_SINE",82,3641652,8
"187",380386,1,"chr10","3646217_3646512_AluSc_SINE",81,3646512,8
"188",380392,1,"chr10","3695711_3696017_AluSq_SINE",81,3696017,8
"189",380398,1,"chr10","3711626_3711839_AluSq2_SINE",80,3711839,8
"190",380400,1,"chr10","3717282_3717594_AluY_SINE",85,3717594,8
"191",380404,1,"chr10","3745711_3745996_AluJo_SINE",87,3745996,8
"192",380405,1,"chr10","3750202_3750503_AluY_SINE",82,3750503,8
"193",380411,1,"chr10","3781740_3782051_AluY_SINE",82,3782051,8
"194",380412,1,"chr10","3783256_3783571_AluY_SINE",82,3783571,8
"195",380413,1,"chr10","3786993_3787295_AluSx_SINE",81,3787295,8
"196",380416,1,"chr10","3796106_3796365_AluSx1_SINE",81,3796365,8
"197",380417,1,"chr10","3801038_3801341_AluSz_SINE",81,3801341,8
"198",380419,1,"chr10","3811461_3811755_AluSc8_SINE",85,3811755,8
"199",380422,1,"chr10","3851930_3852223_AluY_SINE",82,3852223,8
"200",380425,1,"chr10","3861427_3861720_AluSx_SINE",81,3861720,8
"201",380428,1,"chr10","3872529_3872832_AluSx_SINE",81,3872832,8
"202",380432,1,"chr10","3884486_3884796_AluSx_SINE",81,3884796,8
"203",380433,1,"chr10","3886080_3886394_AluSq_SINE",82,3886394,8
"204",380445,1,"chr10","3927063_3927362_AluSz_SINE",82,3927362,8
"205",380448,1,"chr10","3934140_3934446_AluSz6_SINE",81,3934446,8
"206",380449,1,"chr10","3936838_3937153_AluSq_SINE",83,3937153,8
"207",380458,1,"chr10","3952360_3952656_AluY_SINE",80,3952656,8
"208",380462,1,"chr10","3963924_3964240_AluSq2_SINE",81,3964240,8
"209",380469,1,"chr10","3971229_3971524_AluY_SINE",85,3971524,8
"210",380472,1,"chr10","3980861_3981160_AluY_SINE",82,3981160,8
"211",380473,1,"chr10","3982358_3982641_AluSx_SINE",80,3982641,8
"212",380476,1,"chr10","3993972_3994273_AluSz_SINE",81,3994273,8
"213",380484,1,"chr10","4027537_4027840_AluSx3_SINE",87,4027840,8
"214",380492,1,"chr10","4068030_4068374_AluY_SINE",82,4068374,8
"215",380497,1,"chr10","4087604_4087903_AluSx1_SINE",81,4087903,8
"216",380498,1,"chr10","4097924_4098227_AluSc_SINE",84,4098227,8
"217",380501,1,"chr10","4106487_4106800_AluSz_SINE",82,4106800,8
"218",380507,1,"chr10","4123355_4123642_AluSq_SINE",74,4123642,9
"219",380510,1,"chr10","4132660_4132966_AluSp_SINE",81,4132966,9
"220",380517,1,"chr10","4162257_4162567_AluSx1_SINE",82,4162567,9
"221",380518,1,"chr10","4166368_4166676_AluY_SINE",86,4166676,9
"222",380530,1,"chr10","4201079_4201395_AluSz_SINE",82,4201395,9
"223",380535,1,"chr10","4227992_4228297_AluJb_SINE",76,4228297,9
"224",380536,1,"chr10","4237865_4238209_AluSz_SINE",81,4238209,9
"225",380543,1,"chr10","4291898_4292183_AluSx1_SINE",81,4292183,9
"226",380546,1,"chr10","4304183_4304496_AluSx_SINE",82,4304496,9
"227",380549,1,"chr10","4327144_4327448_AluSz_SINE",81,4327448,9
"228",380555,1,"chr10","4365036_4365331_AluSx_SINE",83,4365331,9
"229",380556,1,"chr10","4370047_4370358_AluY_SINE",82,4370358,9
"230",380557,1,"chr10","4388865_4389154_AluSq2_SINE",81,4389154,9
"231",380563,1,"chr10","4464646_4464940_AluSc_SINE",81,4464940,9
"232",380564,1,"chr10","4465169_4465471_AluSx1_SINE",83,4465471,9
"233",380574,1,"chr10","4555532_4555837_AluY_SINE",83,4555837,9
"234",380579,1,"chr10","4636085_4636392_AluSg_SINE",80,4636392,10
"235",380588,1,"chr10","4717498_4717805_AluSx_SINE",80,4717805,10
"236",380591,1,"chr10","4774702_4774997_AluSx1_SINE",81,4774997,10
"237",380593,1,"chr10","4777982_4778284_AluY_SINE",88,4778284,10
"238",380596,1,"chr10","4797079_4797375_AluSq_SINE",81,4797375,10
"239",380604,1,"chr10","4856341_4856642_AluSz_SINE",81,4856642,10
"240",380606,1,"chr10","4865043_4865349_AluSg_SINE",81,4865349,10
"241",380608,1,"chr10","4888741_4889035_AluSg_SINE",81,4889035,10
"242",380609,1,"chr10","4896277_4896583_AluSx4_SINE",81,4896583,10
"243",380617,1,"chr10","4944023_4944315_AluSx_SINE",81,4944315,10
"244",380625,1,"chr10","5034861_5035151_AluSx3_SINE",81,5035151,10
"245",380626,1,"chr10","5047592_5047885_AluSc_SINE",83,5047885,10
"246",380634,1,"chr10","5120334_5120638_AluSz_SINE",81,5120638,10
"247",380640,1,"chr10","5148660_5148956_AluSx_SINE",81,5148956,11
"248",380642,1,"chr10","5169629_5169944_AluSz_SINE",81,5169944,11
"249",380646,1,"chr10","5224590_5224885_AluSx3_SINE",81,5224885,11
"250",380655,1,"chr10","5303938_5304229_AluY_SINE",83,5304229,11
"251",380657,1,"chr10","5309518_5309815_AluY_SINE",83,5309815,11
"252",380659,1,"chr10","5332041_5332282_AluY_SINE",85,5332282,11
"253",380664,1,"chr10","5353268_5353571_AluY_SINE",82,5353571,11
"254",380671,1,"chr10","5382776_5383086_AluSq2_SINE",82,5383086,11
"255",380672,1,"chr10","5389494_5389782_AluSx1_SINE",81,5389782,11
"256",380685,1,"chr10","5438192_5438490_AluSq2_SINE",82,5438490,11
"257",380686,1,"chr10","5440101_5440411_AluSq2_SINE",80,5440411,11
"258",380690,1,"chr10","5453582_5453882_AluSc5_SINE",80,5453882,11
"259",380703,1,"chr10","5555640_5555930_AluSx_SINE",73,5555930,11
"260",380707,1,"chr10","5570164_5570468_AluY_SINE",82,5570468,11
"261",380709,1,"chr10","5579001_5579302_AluSg_SINE",81,5579302,11
"262",380713,1,"chr10","5601010_5601317_AluJb_SINE",81,5601317,11
"263",380714,1,"chr10","5609059_5609363_AluSx_SINE",81,5609363,11
"264",380716,1,"chr10","5620019_5620340_AluSg_SINE",106,5620340,11
"265",380720,1,"chr10","5622801_5623118_AluSq2_SINE",83,5623118,11
"266",380722,1,"chr10","5635247_5635554_AluSg_SINE",84,5635554,11
"267",380728,1,"chr10","5663479_5663782_AluSz6_SINE",81,5663782,12
"268",380739,1,"chr10","5686498_5686801_AluSx_SINE",81,5686801,12
"269",380740,1,"chr10","5693684_5693988_AluJb_SINE",81,5693988,12
"270",380741,1,"chr10","5695620_5695943_AluSx_SINE",81,5695943,12
"271",380743,1,"chr10","5698230_5698517_AluSx3_SINE",82,5698517,12
"272",380746,1,"chr10","5703449_5703760_AluJb_SINE",85,5703760,12
"273",380748,1,"chr10","5706810_5707113_AluSq2_SINE",81,5707113,12
"274",380751,1,"chr10","5713495_5713784_AluSc_SINE",81,5713784,12
"275",380754,1,"chr10","5717676_5717981_AluJb_SINE",81,5717981,12
"276",380755,1,"chr10","5718356_5718654_AluSx1_SINE",81,5718654,12
"277",380772,1,"chr10","5770318_5770597_AluSc8_SINE",81,5770597,12
"278",380777,1,"chr10","5775188_5775477_AluSz_SINE",81,5775477,12
"279",380783,1,"chr10","5796724_5797037_AluY_SINE",85,5797037,12
"280",380784,1,"chr10","5797260_5797546_AluSx1_SINE",82,5797546,12
"281",380797,1,"chr10","5821192_5821488_AluSc_SINE",81,5821488,12
"282",380798,1,"chr10","5821657_5821952_AluJb_SINE",81,5821952,12
"283",380801,1,"chr10","5823694_5823984_AluSz6_SINE",81,5823984,12
"284",380812,1,"chr10","5839226_5839531_AluSg4_SINE",81,5839531,12
"285",380823,1,"chr10","5850926_5851228_AluSx1_SINE",81,5851228,12
"286",380825,1,"chr10","5857774_5858064_AluSg7_SINE",81,5858064,12
"287",380830,1,"chr10","5861277_5861570_AluSz_SINE",81,5861570,12
"288",380831,1,"chr10","5863008_5863320_AluSx3_SINE",82,5863320,12
"289",380836,1,"chr10","5867450_5867750_AluSc_SINE",81,5867750,12
"290",380841,1,"chr10","5871455_5871723_AluSx_SINE",81,5871723,12
"291",380846,1,"chr10","5875334_5875637_AluY_SINE",82,5875637,12
"292",380847,1,"chr10","5876809_5877106_AluJb_SINE",81,5877106,12
"293",380849,1,"chr10","5878471_5878787_AluSg7_SINE",91,5878787,12
"294",380850,1,"chr10","5878894_5879175_AluSx_SINE",81,5879175,12
"295",380851,1,"chr10","5879306_5879603_AluSx_SINE",82,5879603,12
"296",380857,1,"chr10","5885329_5885635_AluSx3_SINE",83,5885635,12
"297",380858,1,"chr10","5886297_5886590_AluJb_SINE",82,5886590,12
"298",380864,1,"chr10","5890005_5890314_AluSg_SINE",81,5890314,12
"299",380868,1,"chr10","5893415_5893711_AluY_SINE",83,5893711,12
"300",380873,1,"chr10","5896576_5896879_AluSq2_SINE",80,5896879,12
"301",380875,1,"chr10","5897519_5897802_AluJb_SINE",89,5897802,12
"302",380884,1,"chr10","5920480_5920774_AluSg_SINE",81,5920774,12
"303",380885,1,"chr10","5921154_5921446_AluSx1_SINE",81,5921446,12
"304",380886,1,"chr10","5923444_5923652_AluSx_SINE",84,5923652,12
"305",380889,1,"chr10","5926412_5926726_AluSq2_SINE",82,5926726,12
"306",380890,1,"chr10","5927133_5927438_AluY_SINE",84,5927438,12
"307",380893,1,"chr10","5933586_5933874_AluSz_SINE",83,5933874,12
"308",380896,1,"chr10","5942778_5943087_AluSz6_SINE",81,5943087,12
"309",380899,1,"chr10","5945294_5945591_AluSp_SINE",80,5945591,12
"310",380901,1,"chr10","5947198_5947523_AluSx_SINE",80,5947523,12
"311",380904,1,"chr10","5950557_5950825_AluSx_SINE",85,5950825,12
"312",380907,1,"chr10","5964852_5965145_AluSz6_SINE",81,5965145,12
"313",380911,1,"chr10","5974675_5974979_AluJb_SINE",80,5974979,12
"314",380913,1,"chr10","5975068_5975369_AluSz_SINE",81,5975369,12
"315",380915,1,"chr10","5976673_5976931_AluJb_SINE",81,5976931,12
"316",380920,1,"chr10","5984885_5985197_AluSx_SINE",81,5985197,12
"317",380924,1,"chr10","5990532_5990830_AluSx1_SINE",81,5990830,12
"318",380930,1,"chr10","5998920_5999223_AluSz_SINE",82,5999223,12
"319",380934,1,"chr10","6004272_6004572_AluSx_SINE",81,6004572,12
"320",380936,1,"chr10","6007679_6007983_AluSx1_SINE",81,6007983,12
"321",380937,1,"chr10","6009739_6010035_AluSx1_SINE",81,6010035,12
"322",380941,1,"chr10","6016557_6016868_AluSx_SINE",81,6016868,12
"323",380942,1,"chr10","6017567_6017883_AluSg_SINE",80,6017883,12
"324",380946,1,"chr10","6027402_6027706_AluJb_SINE",81,6027706,12
"325",380947,1,"chr10","6028564_6028759_AluSx_SINE",81,6028759,12
"326",380950,1,"chr10","6031344_6031666_AluSz_SINE",81,6031666,12
"327",380961,1,"chr10","6065283_6065598_AluSx1_SINE",81,6065598,12
"328",380962,1,"chr10","6067336_6067635_AluSx1_SINE",81,6067635,12
"329",380980,1,"chr10","6109062_6109357_AluSq2_SINE",81,6109357,12
"330",380982,1,"chr10","6115909_6116207_AluJb_SINE",81,6116207,12
"331",380987,1,"chr10","6122097_6122401_AluSx1_SINE",80,6122401,12
"332",380990,1,"chr10","6126212_6126496_AluJb_SINE",83,6126496,12
"333",380991,1,"chr10","6126736_6127042_AluSx1_SINE",81,6127042,12
"334",380997,1,"chr10","6135931_6136240_AluY_SINE",86,6136240,12
"335",380999,1,"chr10","6149146_6149440_AluSz_SINE",81,6149440,13
"336",381006,1,"chr10","6163534_6163833_AluSx_SINE",79,6163833,13
"337",381008,1,"chr10","6165091_6165322_AluJo_SINE",81,6165322,13
"338",381010,1,"chr10","6167488_6167796_AluSc8_SINE",83,6167796,13
"339",381017,1,"chr10","6174975_6175232_AluSx_SINE",81,6175232,13
"340",381026,1,"chr10","6194860_6195164_AluSx1_SINE",83,6195164,13
"341",381027,1,"chr10","6195534_6195830_AluSx1_SINE",81,6195830,13
"342",381029,1,"chr10","6197160_6197466_AluY_SINE",84,6197466,13
"343",381031,1,"chr10","6199191_6199488_AluY_SINE",82,6199488,13
"344",381036,1,"chr10","6202887_6203198_AluSq2_SINE",81,6203198,13
"345",381040,1,"chr10","6212981_6213317_AluSp_SINE",88,6213317,13
"346",381043,1,"chr10","6216769_6217074_AluSx1_SINE",81,6217074,13
"347",381044,1,"chr10","6219483_6219785_AluSq2_SINE",83,6219785,13
"348",381046,1,"chr10","6225645_6225952_AluY_SINE",85,6225952,13
"349",381056,1,"chr10","6236824_6237131_AluSx1_SINE",80,6237131,13
"350",381062,1,"chr10","6252311_6252545_AluY_SINE",80,6252545,13
"351",381074,1,"chr10","6282870_6283167_AluSx3_SINE",83,6283167,13
"352",381077,1,"chr10","6287065_6287357_AluSg_SINE",81,6287357,13
"353",381082,1,"chr10","6294880_6295180_AluSg7_SINE",83,6295180,13
"354",381083,1,"chr10","6295722_6296011_AluSz_SINE",84,6296011,13
"355",381085,1,"chr10","6297087_6297386_AluSx_SINE",80,6297386,13
"356",381088,1,"chr10","6304135_6304442_AluYf4_SINE",82,6304442,13
"357",381093,1,"chr10","6310332_6310609_AluSg_SINE",81,6310609,13
"358",381096,1,"chr10","6314374_6314676_AluSx1_SINE",83,6314676,13
"359",381097,1,"chr10","6314965_6315167_AluSx1_SINE",83,6315167,13
"360",381101,1,"chr10","6320235_6320537_AluSc5_SINE",82,6320537,13
"361",381106,1,"chr10","6329073_6329351_AluSx1_SINE",84,6329351,13
"362",381107,1,"chr10","6332449_6332766_AluSx1_SINE",86,6332766,13
"363",381111,1,"chr10","6335305_6335608_AluSx_SINE",81,6335608,13
"364",381131,1,"chr10","6382045_6382360_AluSz_SINE",101,6382360,13
"365",381137,1,"chr10","6429436_6429744_AluSx_SINE",77,6429744,13
"366",381140,1,"chr10","6439072_6439355_AluSx_SINE",80,6439355,13
"367",381146,1,"chr10","6451252_6451556_AluSz_SINE",81,6451556,13
"368",381150,1,"chr10","6457708_6458008_AluSx1_SINE",82,6458008,13
"369",381152,1,"chr10","6461959_6462206_AluSg_SINE",81,6462206,13
"370",381154,1,"chr10","6467187_6467483_AluSx3_SINE",80,6467483,13
