"","X","Region","V1","V2","V3","End","Interval"
"79",619967,1,"chr18","760187_760480_AluSx_SINE",81,760480,2
"80",619970,1,"chr18","764728_765033_AluSx3_SINE",84,765033,2
"81",619972,1,"chr18","767696_768001_AluSz_SINE",81,768001,2
"82",619981,1,"chr18","780987_781287_AluSq2_SINE",82,781287,2
"83",619984,1,"chr18","788642_788939_AluSz_SINE",87,788939,2
"84",619986,1,"chr18","789778_790087_AluSq_SINE",80,790087,2
"85",619992,1,"chr18","793044_793339_AluSx3_SINE",82,793339,2
"86",619998,1,"chr18","804326_804631_AluSx_SINE",81,804631,2
"87",620000,1,"chr18","809309_809601_AluSz6_SINE",82,809601,2
"88",620003,1,"chr18","818717_819015_AluY_SINE",86,819015,2
"89",620004,1,"chr18","819168_819468_AluSp_SINE",80,819468,2
"90",620006,1,"chr18","820040_820329_AluSz_SINE",81,820329,2
"91",620008,1,"chr18","822788_823118_AluSx1_SINE",80,823118,2
"92",620009,1,"chr18","823425_823716_AluSx1_SINE",80,823716,2
"93",620019,1,"chr18","836408_836715_AluSq2_SINE",81,836715,2
"94",620020,1,"chr18","842910_843219_AluSc5_SINE",81,843219,2
"95",620034,1,"chr18","863006_863313_AluSx_SINE",81,863313,2
"96",620040,1,"chr18","869648_869944_AluSq10_SINE",81,869944,2
"97",620045,1,"chr18","879253_879548_AluY_SINE",82,879548,2
"98",620051,1,"chr18","897784_898081_AluSc_SINE",81,898081,2
"99",620052,1,"chr18","914662_914961_AluSz_SINE",81,914961,2
"100",620054,1,"chr18","919695_919978_AluSx_SINE",81,919978,2
"101",620058,1,"chr18","927645_927874_AluSz_SINE",83,927874,2
"102",620061,1,"chr18","942053_942296_AluSz_SINE",81,942296,2
"103",620069,1,"chr18","988677_988964_AluSg_SINE",81,988964,2
"104",620073,1,"chr18","1056064_1056377_AluY_SINE",82,1056377,3
"105",620074,1,"chr18","1059825_1060106_AluJb_SINE",81,1060106,3
"106",620078,1,"chr18","1112793_1113118_AluSz6_SINE",80,1113118,3
"107",620090,1,"chr18","1230834_1231146_AluSc8_SINE",83,1231146,3
"108",620091,1,"chr18","1250688_1250986_AluSc8_SINE",85,1250986,3
"109",620100,1,"chr18","1291968_1292277_AluSq2_SINE",81,1292277,3
"110",620101,1,"chr18","1298247_1298565_AluY_SINE",82,1298565,3
"111",620102,1,"chr18","1310158_1310448_AluY_SINE",85,1310448,3
"112",620103,1,"chr18","1332428_1332718_AluSc_SINE",73,1332718,3
"113",620105,1,"chr18","1363320_1363627_AluSc_SINE",80,1363627,3
"114",620108,1,"chr18","1381877_1382177_AluSp_SINE",82,1382177,3
"115",620115,1,"chr18","1440196_1440503_AluSc_SINE",81,1440503,3
"116",620132,1,"chr18","1625677_1625979_AluSz_SINE",83,1625979,4
"117",620134,1,"chr18","1648136_1648444_AluSx3_SINE",82,1648444,4
"118",620139,1,"chr18","1682992_1683275_AluSx1_SINE",81,1683275,4
"119",620142,1,"chr18","1740446_1740763_AluSg7_SINE",81,1740763,4
"120",620151,1,"chr18","1790753_1791047_AluSg_SINE",80,1791047,4
"121",620158,1,"chr18","1809933_1810243_AluSc8_SINE",82,1810243,4
"122",620170,1,"chr18","1987749_1988020_AluSc8_SINE",82,1988020,4
"123",620173,1,"chr18","2019041_2019341_AluSx1_SINE",82,2019341,4
"124",620174,1,"chr18","2028393_2028704_AluSq_SINE",81,2028704,4
"125",620177,1,"chr18","2044336_2044632_AluSx3_SINE",84,2044632,5
"126",620178,1,"chr18","2052999_2053297_AluSp_SINE",75,2053297,5
"127",620179,1,"chr18","2058593_2058889_AluSc_SINE",81,2058889,5
"128",620186,1,"chr18","2093322_2093579_AluSq2_SINE",82,2093579,5
"129",620188,1,"chr18","2107642_2107901_AluSz6_SINE",77,2107901,5
"130",620189,1,"chr18","2108975_2109272_AluSg4_SINE",79,2109272,5
"131",620191,1,"chr18","2120150_2120426_AluSz_SINE",70,2120426,5
"132",620202,1,"chr18","2192138_2192444_AluSx_SINE",81,2192444,5
"133",620203,1,"chr18","2197096_2197407_AluSq2_SINE",83,2197407,5
"134",620204,1,"chr18","2199975_2200156_AluSc5_SINE",81,2200156,5
"135",620205,1,"chr18","2206788_2207028_AluSx_SINE",81,2207028,5
"136",620206,1,"chr18","2222257_2222497_AluSc_SINE",81,2222497,5
"137",620208,1,"chr18","2228368_2228656_AluSq2_SINE",80,2228656,5
"138",620209,1,"chr18","2241144_2241378_AluJr_SINE",81,2241378,5
"139",620210,1,"chr18","2241806_2242102_AluSx_SINE",81,2242102,5
"140",620212,1,"chr18","2269102_2269388_AluY_SINE",82,2269388,5
"141",620213,1,"chr18","2275019_2275309_AluSg_SINE",81,2275309,5
"142",620215,1,"chr18","2279115_2279391_AluSc_SINE",81,2279391,5
"143",620218,1,"chr18","2282823_2283123_AluSp_SINE",80,2283123,5
"144",620232,1,"chr18","2339613_2339931_AluY_SINE",89,2339931,5
"145",620234,1,"chr18","2366067_2366366_AluSz_SINE",81,2366366,5
"146",620236,1,"chr18","2384079_2384381_AluY_SINE",82,2384381,5
"147",620243,1,"chr18","2422718_2423041_AluSq2_SINE",102,2423041,5
"148",620246,1,"chr18","2445878_2446182_AluSx3_SINE",83,2446182,5
"149",620251,1,"chr18","2459355_2459654_AluSp_SINE",76,2459654,5
"150",620257,1,"chr18","2489791_2490102_AluY_SINE",84,2490102,5
"151",620260,1,"chr18","2498167_2498455_AluSx_SINE",83,2498455,5
"152",620265,1,"chr18","2505443_2505739_AluSc5_SINE",80,2505739,5
"153",620267,1,"chr18","2507210_2507505_AluSq_SINE",79,2507505,5
"154",620270,1,"chr18","2512906_2513207_AluSz_SINE",77,2513207,5
"155",620272,1,"chr18","2517241_2517549_AluSx_SINE",80,2517549,5
"156",620274,1,"chr18","2519306_2519600_AluSg_SINE",81,2519600,5
"157",620277,1,"chr18","2523415_2523755_AluSx_SINE",81,2523755,5
"158",620283,1,"chr18","2539481_2539780_AluSx_SINE",81,2539780,6
"159",620284,1,"chr18","2542844_2543139_AluSz_SINE",77,2543139,6
"160",620295,1,"chr18","2575641_2575930_AluJb_SINE",81,2575930,6
"161",620296,1,"chr18","2577214_2577512_AluSg4_SINE",83,2577512,6
"162",620300,1,"chr18","2583417_2583713_AluSx1_SINE",77,2583713,6
"163",620301,1,"chr18","2584000_2584301_AluSx_SINE",81,2584301,6
"164",620302,1,"chr18","2586447_2586738_AluJb_SINE",81,2586738,6
"165",620303,1,"chr18","2591754_2592052_AluSx3_SINE",82,2592052,6
"166",620304,1,"chr18","2592341_2592657_AluSx_SINE",82,2592657,6
"167",620305,1,"chr18","2593055_2593308_AluSx_SINE",80,2593308,6
"168",620307,1,"chr18","2597449_2597745_AluSq2_SINE",81,2597745,6
"169",620312,1,"chr18","2619662_2619972_AluSz_SINE",80,2619972,6
"170",620315,1,"chr18","2623591_2623897_AluSp_SINE",85,2623897,6
"171",620317,1,"chr18","2626132_2626400_AluSx3_SINE",82,2626400,6
"172",620318,1,"chr18","2626453_2626758_AluSc8_SINE",85,2626758,6
"173",620320,1,"chr18","2630683_2630948_AluSc_SINE",81,2630948,6
"174",620325,1,"chr18","2645292_2645585_AluSx_SINE",80,2645585,6
"175",620328,1,"chr18","2646759_2647058_AluSz6_SINE",81,2647058,6
"176",620330,1,"chr18","2648269_2648566_AluSx_SINE",81,2648566,6
"177",620335,1,"chr18","2660045_2660354_AluSx1_SINE",81,2660354,6
"178",620341,1,"chr18","2671584_2671896_AluY_SINE",85,2671896,6
"179",620343,1,"chr18","2675261_2675561_AluSx3_SINE",81,2675561,6
"180",620362,1,"chr18","2734785_2735077_AluSg7_SINE",84,2735077,6
"181",620363,1,"chr18","2742681_2742971_AluJr4_SINE",81,2742971,6
"182",620368,1,"chr18","2759562_2759867_AluSz_SINE",81,2759867,6
"183",620369,1,"chr18","2761532_2761829_AluSz_SINE",82,2761829,6
"184",620372,1,"chr18","2767577_2767886_AluSx_SINE",82,2767886,6
"185",620374,1,"chr18","2773639_2773935_AluSx_SINE",82,2773935,6
"186",620377,1,"chr18","2785364_2785669_AluSc8_SINE",86,2785669,6
"187",620380,1,"chr18","2788595_2788894_AluSz6_SINE",80,2788894,6
"188",620382,1,"chr18","2789899_2790193_AluSx3_SINE",81,2790193,6
"189",620385,1,"chr18","2793379_2793678_AluY_SINE",84,2793678,6
"190",620387,1,"chr18","2795048_2795356_AluY_SINE",86,2795356,6
"191",620428,1,"chr18","2883945_2884253_AluY_SINE",83,2884253,6
"192",620430,1,"chr18","2885510_2885815_AluSx1_SINE",81,2885815,6
"193",620436,1,"chr18","2915521_2915820_AluSx3_SINE",81,2915820,6
"194",620437,1,"chr18","2922277_2922574_AluSx_SINE",83,2922574,6
"195",620445,1,"chr18","2944337_2944647_AluY_SINE",81,2944647,6
"196",620446,1,"chr18","2952142_2952440_AluSx_SINE",80,2952440,6
"197",620447,1,"chr18","2955631_2955941_AluSp_SINE",80,2955941,6
"198",620451,1,"chr18","2965444_2965747_AluSz_SINE",82,2965747,6
"199",620452,1,"chr18","2965936_2966234_AluJb_SINE",82,2966234,6
"200",620457,1,"chr18","2989636_2989934_AluSx1_SINE",80,2989934,6
"201",620461,1,"chr18","2996056_2996346_AluSc5_SINE",82,2996346,6
"202",620465,1,"chr18","3005066_3005378_AluSx1_SINE",81,3005378,6
"203",620466,1,"chr18","3007164_3007463_AluY_SINE",82,3007463,6
"204",620468,1,"chr18","3009433_3009738_AluSx_SINE",83,3009738,6
"205",620471,1,"chr18","3014183_3014475_AluSq_SINE",74,3014475,6
"206",620472,1,"chr18","3018039_3018352_AluSz_SINE",81,3018352,6
"207",620475,1,"chr18","3020177_3020487_AluJb_SINE",77,3020487,6
"208",620481,1,"chr18","3030927_3031188_AluJb_SINE",70,3031188,6
"209",620484,1,"chr18","3033804_3034103_AluSg_SINE",81,3034103,6
"210",620485,1,"chr18","3035335_3035637_AluSc8_SINE",82,3035637,6
"211",620486,1,"chr18","3035679_3035987_AluJr_SINE",82,3035987,6
"212",620496,1,"chr18","3044310_3044588_AluSx_SINE",81,3044588,7
"213",620500,1,"chr18","3052802_3053116_AluSq_SINE",81,3053116,7
"214",620507,1,"chr18","3061011_3061286_AluJr_SINE",90,3061286,7
"215",620510,1,"chr18","3070800_3071056_AluJb_SINE",81,3071056,7
"216",620514,1,"chr18","3074797_3075092_AluSx1_SINE",82,3075092,7
"217",620516,1,"chr18","3076720_3077009_AluSc5_SINE",81,3077009,7
"218",620519,1,"chr18","3080389_3080684_AluSx_SINE",81,3080684,7
"219",620520,1,"chr18","3091031_3091326_AluSq2_SINE",81,3091326,7
"220",620533,1,"chr18","3124289_3124626_AluY_SINE",109,3124626,7
"221",620545,1,"chr18","3140123_3140415_AluSz_SINE",81,3140415,7
"222",620547,1,"chr18","3143922_3144221_AluY_SINE",82,3144221,7
"223",620550,1,"chr18","3155227_3155521_AluY_SINE",85,3155521,7
"224",620551,1,"chr18","3156599_3156905_AluY_SINE",85,3156905,7
"225",620556,1,"chr18","3167371_3167682_AluSx_SINE",82,3167682,7
"226",620559,1,"chr18","3177485_3177770_AluSq2_SINE",82,3177770,7
"227",620564,1,"chr18","3185912_3186215_AluSx_SINE",81,3186215,7
"228",620572,1,"chr18","3214539_3214830_AluSq2_SINE",80,3214830,7
"229",620576,1,"chr18","3222879_3223177_AluJb_SINE",80,3223177,7
"230",620578,1,"chr18","3224677_3224962_AluSg7_SINE",84,3224962,7
"231",620580,1,"chr18","3232045_3232341_AluSx_SINE",81,3232341,7
"232",620581,1,"chr18","3237316_3237625_AluY_SINE",81,3237625,7
"233",620588,1,"chr18","3260190_3260482_AluSc_SINE",81,3260482,7
"234",620592,1,"chr18","3284814_3285113_AluSp_SINE",80,3285113,7
"235",620593,1,"chr18","3287827_3288127_AluSz_SINE",81,3288127,7
"236",620597,1,"chr18","3296109_3296411_AluSx3_SINE",82,3296411,7
"237",620599,1,"chr18","3300417_3300708_AluJb_SINE",82,3300708,7
"238",620605,1,"chr18","3307743_3308045_AluSc_SINE",82,3308045,7
"239",620606,1,"chr18","3310265_3310576_AluSx_SINE",78,3310576,7
"240",620611,1,"chr18","3318315_3318615_AluSx1_SINE",81,3318615,7
"241",620613,1,"chr18","3322245_3322553_AluSx1_SINE",84,3322553,7
"242",620614,1,"chr18","3323107_3323411_AluSg_SINE",81,3323411,7
"243",620616,1,"chr18","3331808_3332118_AluSz_SINE",81,3332118,7
"244",620618,1,"chr18","3336076_3336377_AluY_SINE",82,3336377,7
"245",620633,1,"chr18","3371691_3371998_AluY_SINE",93,3371998,7
"246",620636,1,"chr18","3378600_3378894_AluY_SINE",88,3378894,7
"247",620646,1,"chr18","3400012_3400309_AluSq2_SINE",81,3400309,7
"248",620648,1,"chr18","3404392_3404700_AluY_SINE",85,3404700,7
"249",620652,1,"chr18","3408811_3409102_AluSx_SINE",86,3409102,7
"250",620658,1,"chr18","3417163_3417452_AluSx_SINE",81,3417452,7
"251",620662,1,"chr18","3422676_3422984_AluY_SINE",81,3422984,7
"252",620666,1,"chr18","3427290_3427585_AluSz_SINE",81,3427585,7
"253",620669,1,"chr18","3428757_3429063_AluSx_SINE",92,3429063,7
"254",620670,1,"chr18","3431846_3432142_AluSc_SINE",80,3432142,7
"255",620672,1,"chr18","3433056_3433371_AluSz_SINE",81,3433371,7
"256",620674,1,"chr18","3435197_3435495_AluSx3_SINE",81,3435495,7
"257",620675,1,"chr18","3436535_3436810_AluSx_SINE",81,3436810,7
"258",620678,1,"chr18","3445440_3445751_AluY_SINE",82,3445751,7
"259",620679,1,"chr18","3446180_3446481_AluSx_SINE",81,3446481,7
"260",620685,1,"chr18","3465430_3465718_AluSz_SINE",81,3465718,7
"261",620688,1,"chr18","3469209_3469512_AluSx3_SINE",82,3469512,7
"262",620690,1,"chr18","3470900_3471208_AluSz_SINE",81,3471208,7
"263",620694,1,"chr18","3476189_3476491_AluSq2_SINE",82,3476491,7
"264",620695,1,"chr18","3476973_3477270_AluSc_SINE",81,3477270,7
"265",620705,1,"chr18","3489182_3489488_AluSx3_SINE",82,3489488,7
"266",620707,1,"chr18","3500927_3501215_AluJb_SINE",81,3501215,7
"267",620716,1,"chr18","3515186_3515484_AluY_SINE",82,3515484,7
"268",620719,1,"chr18","3522544_3522839_AluSx1_SINE",81,3522839,7
"269",620720,1,"chr18","3523088_3523405_AluSz_SINE",85,3523405,7
"270",620721,1,"chr18","3523563_3523859_AluY_SINE",82,3523859,7
"271",620722,1,"chr18","3525394_3525692_AluSg_SINE",81,3525692,7
"272",620724,1,"chr18","3531152_3531447_AluSq2_SINE",81,3531447,7
"273",620726,1,"chr18","3532295_3532604_AluSp_SINE",80,3532604,7
"274",620727,1,"chr18","3533007_3533268_AluJo_SINE",80,3533268,7
"275",620734,1,"chr18","3544105_3544413_AluSx_SINE",81,3544413,8
"276",620741,1,"chr18","3553523_3553830_AluSx_SINE",81,3553830,8
"277",620742,1,"chr18","3555526_3555837_AluSq2_SINE",80,3555837,8
"278",620745,1,"chr18","3558234_3558529_AluSz_SINE",81,3558529,8
"279",620746,1,"chr18","3559622_3559918_AluSx4_SINE",81,3559918,8
"280",620748,1,"chr18","3561946_3562232_AluSq2_SINE",81,3562232,8
"281",620750,1,"chr18","3563455_3563765_AluSp_SINE",80,3563765,8
"282",620752,1,"chr18","3565551_3565870_AluSc_SINE",81,3565870,8
"283",620759,1,"chr18","3573219_3573511_AluSq2_SINE",81,3573511,8
"284",620768,1,"chr18","3588898_3589213_AluSx1_SINE",87,3589213,8
"285",620769,1,"chr18","3589910_3590207_AluSq2_SINE",80,3590207,8
"286",620775,1,"chr18","3598802_3599070_AluSz_SINE",81,3599070,8
"287",620778,1,"chr18","3601096_3601383_AluSx1_SINE",80,3601383,8
"288",620779,1,"chr18","3601558_3601857_AluSz_SINE",83,3601857,8
"289",620780,1,"chr18","3606840_3607130_AluSq_SINE",72,3607130,8
"290",620782,1,"chr18","3608840_3609126_AluSz_SINE",81,3609126,8
"291",620791,1,"chr18","3617315_3617606_AluSq2_SINE",82,3617606,8
"292",620793,1,"chr18","3618655_3618951_AluY_SINE",83,3618951,8
"293",620796,1,"chr18","3622106_3622403_AluY_SINE",83,3622403,8
"294",620797,1,"chr18","3622792_3623102_AluSz_SINE",81,3623102,8
"295",620809,1,"chr18","3632291_3632597_AluSq_SINE",82,3632597,8
"296",620810,1,"chr18","3633114_3633418_AluSc_SINE",88,3633418,8
"297",620811,1,"chr18","3635131_3635437_AluY_SINE",88,3635437,8
"298",620813,1,"chr18","3636725_3637021_AluSc_SINE",81,3637021,8
"299",620818,1,"chr18","3645096_3645306_AluJb_SINE",81,3645306,8
"300",620825,1,"chr18","3651690_3651972_AluSx_SINE",79,3651972,8
"301",620829,1,"chr18","3659560_3659863_AluSc_SINE",81,3659863,8
"302",620837,1,"chr18","3675080_3675374_AluSx_SINE",81,3675374,8
"303",620843,1,"chr18","3685279_3685591_AluY_SINE",83,3685591,8
"304",620845,1,"chr18","3687907_3688210_AluSx_SINE",85,3688210,8
"305",620850,1,"chr18","3694930_3695243_AluY_SINE",87,3695243,8
"306",620851,1,"chr18","3700591_3700908_AluY_SINE",82,3700908,8
"307",620853,1,"chr18","3704288_3704598_AluSx1_SINE",80,3704598,8
"308",620857,1,"chr18","3708010_3708305_AluSz_SINE",82,3708305,8
"309",620859,1,"chr18","3714639_3714934_AluSx_SINE",83,3714934,8
"310",620863,1,"chr18","3724465_3724753_AluSz_SINE",82,3724753,8
"311",620870,1,"chr18","3749139_3749452_AluSz_SINE",84,3749452,8
"312",620872,1,"chr18","3751558_3751860_AluSx4_SINE",87,3751860,8
"313",620876,1,"chr18","3756055_3756348_AluY_SINE",82,3756348,8
"314",620881,1,"chr18","3761563_3761873_AluSg_SINE",81,3761873,8
"315",620888,1,"chr18","3781351_3781640_AluSx3_SINE",83,3781640,8
"316",620890,1,"chr18","3787201_3787510_AluSg_SINE",80,3787510,8
"317",620896,1,"chr18","3814355_3814640_AluY_SINE",82,3814640,8
"318",620904,1,"chr18","3835368_3835669_AluSc8_SINE",82,3835669,8
"319",620908,1,"chr18","3855629_3855910_AluSg_SINE",81,3855910,8
"320",620909,1,"chr18","3856579_3856880_AluY_SINE",82,3856880,8
"321",620910,1,"chr18","3859818_3860121_AluY_SINE",82,3860121,8
"322",620920,1,"chr18","3905085_3905396_AluY_SINE",82,3905396,8
"323",620921,1,"chr18","3914765_3915041_AluJb_SINE",80,3915041,8
"324",620924,1,"chr18","3924960_3925251_AluSx_SINE",81,3925251,8
"325",620932,1,"chr18","3974073_3974309_AluSc_SINE",82,3974309,8
"326",620938,1,"chr18","4007373_4007678_AluSx1_SINE",82,4007678,8
"327",620941,1,"chr18","4010893_4011199_AluSx_SINE",81,4011199,8
"328",620946,1,"chr18","4037678_4037970_AluSx_SINE",81,4037970,8
"329",620949,1,"chr18","4047801_4048097_AluJo_SINE",84,4048097,9
"330",620950,1,"chr18","4048944_4049245_AluSz_SINE",81,4049245,9
"331",620954,1,"chr18","4089763_4090060_AluY_SINE",82,4090060,9
"332",620960,1,"chr18","4115478_4115763_AluY_SINE",83,4115763,9
"333",620965,1,"chr18","4164398_4164733_AluSx_SINE",81,4164733,9
"334",620972,1,"chr18","4197939_4198254_AluY_SINE",85,4198254,9
"335",620982,1,"chr18","4269355_4269653_AluY_SINE",83,4269653,9
"336",620983,1,"chr18","4276353_4276656_AluSz_SINE",81,4276656,9
"337",620988,1,"chr18","4317839_4318114_AluSg_SINE",81,4318114,9
"338",620989,1,"chr18","4321914_4322229_AluSx1_SINE",81,4322229,9
"339",620990,1,"chr18","4322679_4322974_AluY_SINE",82,4322974,9
"340",620995,1,"chr18","4357148_4357414_AluSz_SINE",81,4357414,9
"341",620998,1,"chr18","4372644_4372955_AluSz_SINE",82,4372955,9
"342",621007,1,"chr18","4466130_4466434_AluY_SINE",82,4466434,9
"343",621012,1,"chr18","4490412_4490696_AluSx_SINE",81,4490696,9
"344",621015,1,"chr18","4507550_4507873_AluSc_SINE",81,4507873,9
"345",621019,1,"chr18","4526521_4526828_AluY_SINE",83,4526828,9
"346",621021,1,"chr18","4540628_4540896_AluSc8_SINE",82,4540896,9
"347",621024,1,"chr18","4575397_4575668_AluSg_SINE",81,4575668,10
"348",621028,1,"chr18","4591853_4592163_AluY_SINE",82,4592163,10
"349",621034,1,"chr18","4646872_4647156_AluSx3_SINE",82,4647156,10
"350",621036,1,"chr18","4662508_4662810_AluY_SINE",82,4662810,10
"351",621037,1,"chr18","4665509_4665813_AluSz_SINE",81,4665813,10
"352",621041,1,"chr18","4767413_4767683_AluY_SINE",84,4767683,10
"353",621042,1,"chr18","4775653_4775959_AluSx_SINE",81,4775959,10
"354",621045,1,"chr18","4779879_4780189_AluY_SINE",83,4780189,10
"355",621047,1,"chr18","4790099_4790415_AluY_SINE",85,4790415,10
"356",621056,1,"chr18","4834107_4834404_AluY_SINE",86,4834404,10
"357",621058,1,"chr18","4844954_4845270_AluY_SINE",82,4845270,10
"358",621060,1,"chr18","4856880_4857156_AluSx_SINE",81,4857156,10
"359",621061,1,"chr18","4863958_4864263_AluSz_SINE",81,4864263,10
"360",621063,1,"chr18","4877779_4878062_AluY_SINE",82,4878062,10
"361",621075,1,"chr18","4947633_4947945_AluY_SINE",84,4947945,10
"362",621077,1,"chr18","4965735_4966030_AluSc_SINE",81,4966030,10
"363",621079,1,"chr18","4981566_4981886_AluY_SINE",82,4981886,10
"364",621080,1,"chr18","4996499_4996801_AluSg_SINE",81,4996801,10
"365",621081,1,"chr18","4997430_4997736_AluY_SINE",84,4997736,10
"366",621087,1,"chr18","5064571_5064845_AluY_SINE",82,5064845,11
"367",621088,1,"chr18","5074593_5074925_AluY_SINE",82,5074925,11
"368",621093,1,"chr18","5105039_5105325_AluSq2_SINE",81,5105325,11
"369",621098,1,"chr18","5148572_5148887_AluSz6_SINE",82,5148887,11
"370",621108,1,"chr18","5225709_5226015_AluSx1_SINE",82,5226015,11
"371",621114,1,"chr18","5279405_5279708_AluY_SINE",86,5279708,11
"372",621118,1,"chr18","5313863_5314163_AluSg_SINE",81,5314163,11
"373",621120,1,"chr18","5322210_5322500_AluSc_SINE",81,5322500,11
"374",621128,1,"chr18","5378154_5378440_AluSx_SINE",81,5378440,11
