"","X","Region","V1","V2","V3","End","Interval"
"127",691144,1,"chr21","17200969_17201254_AluSc_SINE",81,17201254,10
"128",691147,1,"chr21","17226455_17226762_AluSg_SINE",81,17226762,10
"129",691150,1,"chr21","17232473_17232773_AluSx1_SINE",83,17232773,10
"130",691151,1,"chr21","17236074_17236350_AluSx1_SINE",83,17236350,10
"131",691153,1,"chr21","17245824_17246111_AluSp_SINE",80,17246111,10
"132",691154,1,"chr21","17247208_17247510_AluSc_SINE",88,17247510,10
"133",691156,1,"chr21","17275659_17275970_AluY_SINE",83,17275970,10
"134",691159,1,"chr21","17306110_17306419_AluSc8_SINE",88,17306419,10
"135",691166,1,"chr21","17366956_17367264_AluY_SINE",83,17367264,10
"136",691174,1,"chr21","17399367_17399666_AluY_SINE",82,17399666,11
"137",691177,1,"chr21","17418573_17418869_AluY_SINE",82,17418869,11
"138",691178,1,"chr21","17427017_17427347_AluSg_SINE",81,17427347,11
"139",691180,1,"chr21","17438595_17438905_AluSx_SINE",81,17438905,11
"140",691182,1,"chr21","17463942_17464238_AluY_SINE",82,17464238,11
"141",691185,1,"chr21","17477400_17477710_AluSx_SINE",81,17477710,11
"142",691193,1,"chr21","17529996_17530293_AluSg_SINE",81,17530293,11
"143",691198,1,"chr21","17545808_17546113_AluSx_SINE",97,17546113,11
"144",691201,1,"chr21","17570102_17570412_AluSc8_SINE",89,17570412,11
"145",691202,1,"chr21","17574565_17574874_AluSp_SINE",85,17574874,11
"146",691203,1,"chr21","17575748_17576054_AluSx_SINE",84,17576054,11
"147",691205,1,"chr21","17581715_17582025_AluSz_SINE",81,17582025,11
"148",691221,1,"chr21","17673488_17673760_AluSz6_SINE",80,17673760,11
"149",691223,1,"chr21","17706462_17706774_AluSp_SINE",80,17706774,11
"150",691229,1,"chr21","17744088_17744404_AluSx1_SINE",84,17744404,11
"151",691236,1,"chr21","17775656_17775949_AluSx_SINE",74,17775949,11
"152",691238,1,"chr21","17801979_17802290_AluY_SINE",82,17802290,11
"153",691247,1,"chr21","17862813_17863110_AluSx_SINE",82,17863110,11
"154",691256,1,"chr21","17914394_17914697_AluSz_SINE",80,17914697,12
"155",691258,1,"chr21","17920800_17921108_AluSg_SINE",81,17921108,12
"156",691261,1,"chr21","17928243_17928445_AluY_SINE",79,17928445,12
"157",691265,1,"chr21","17936426_17936732_AluSq_SINE",80,17936732,12
"158",691266,1,"chr21","17945039_17945320_AluSc8_SINE",82,17945320,12
"159",691268,1,"chr21","17947941_17948217_AluSc5_SINE",81,17948217,12
"160",691269,1,"chr21","17954535_17954838_AluSx_SINE",81,17954838,12
"161",691273,1,"chr21","17984567_17984883_AluSx1_SINE",81,17984883,12
"162",691276,1,"chr21","18000271_18000570_AluSp_SINE",80,18000570,12
"163",691278,1,"chr21","18013242_18013542_AluSx1_SINE",81,18013542,12
"164",691279,1,"chr21","18025951_18026258_AluSc_SINE",81,18026258,12
"165",691281,1,"chr21","18040150_18040454_AluY_SINE",82,18040454,12
"166",691282,1,"chr21","18061807_18062111_AluY_SINE",82,18062111,12
"167",691284,1,"chr21","18078827_18079121_AluSx1_SINE",84,18079121,12
"168",691287,1,"chr21","18102367_18102676_AluY_SINE",85,18102676,12
"169",691288,1,"chr21","18121285_18121556_AluY_SINE",81,18121556,12
"170",691289,1,"chr21","18127843_18128152_AluSq2_SINE",80,18128152,12
"171",691290,1,"chr21","18136841_18137157_AluY_SINE",82,18137157,12
"172",691294,1,"chr21","18190388_18190685_AluY_SINE",83,18190685,12
"173",691297,1,"chr21","18231429_18231733_AluY_SINE",82,18231733,12
"174",691298,1,"chr21","18240070_18240376_AluSx_SINE",79,18240376,12
"175",691299,1,"chr21","18251324_18251633_AluY_SINE",82,18251633,12
"176",691314,1,"chr21","18394819_18395090_AluSx_SINE",81,18395090,12
"177",691315,1,"chr21","18399767_18400078_AluY_SINE",82,18400078,13
"178",691318,1,"chr21","18426966_18427278_AluSz6_SINE",81,18427278,13
"179",691320,1,"chr21","18444721_18445035_AluSz_SINE",73,18445035,13
"180",691328,1,"chr21","18509638_18509935_AluY_SINE",83,18509935,13
"181",691329,1,"chr21","18511682_18511985_AluSx3_SINE",84,18511985,13
"182",691332,1,"chr21","18546605_18546906_AluSc8_SINE",82,18546906,13
"183",691353,1,"chr21","18734143_18734443_AluY_SINE",83,18734443,13
"184",691356,1,"chr21","18738467_18738768_AluY_SINE",84,18738768,13
"185",691361,1,"chr21","18763370_18763663_AluSc_SINE",83,18763663,13
"186",691373,1,"chr21","18790592_18790895_AluSg_SINE",81,18790895,13
"187",691382,1,"chr21","18806941_18807255_AluY_SINE",85,18807255,13
"188",691383,1,"chr21","18807288_18807593_AluSq2_SINE",83,18807593,13
"189",691385,1,"chr21","18812384_18812680_AluSx_SINE",82,18812680,13
"190",691387,1,"chr21","18816599_18816898_AluSg7_SINE",84,18816898,13
"191",691389,1,"chr21","18818648_18818948_AluSx_SINE",80,18818948,13
"192",691399,1,"chr21","18836511_18836824_AluSx1_SINE",81,18836824,13
"193",691402,1,"chr21","18838016_18838339_AluSx_SINE",80,18838339,13
"194",691404,1,"chr21","18839086_18839396_AluSg4_SINE",81,18839396,13
"195",691414,1,"chr21","18848959_18849271_AluSq2_SINE",81,18849271,13
"196",691417,1,"chr21","18851621_18851924_AluSg_SINE",81,18851924,13
"197",691418,1,"chr21","18853038_18853327_AluSp_SINE",81,18853327,13
"198",691419,1,"chr21","18853946_18854253_AluSx_SINE",81,18854253,13
"199",691420,1,"chr21","18854590_18854924_AluSg_SINE",82,18854924,13
"200",691424,1,"chr21","18857336_18857667_AluY_SINE",82,18857667,13
"201",691427,1,"chr21","18858691_18858984_AluSq2_SINE",80,18858984,13
"202",691428,1,"chr21","18858986_18859293_AluSx1_SINE",83,18859293,13
"203",691435,1,"chr21","18878630_18878943_AluSc_SINE",88,18878943,13
"204",691437,1,"chr21","18880230_18880519_AluSc_SINE",81,18880519,13
"205",691443,1,"chr21","18887847_18888146_AluY_SINE",83,18888146,13
"206",691454,1,"chr21","18902849_18903150_AluSz_SINE",81,18903150,14
"207",691456,1,"chr21","18906419_18906712_AluSg_SINE",81,18906712,14
"208",691457,1,"chr21","18907098_18907399_AluSx_SINE",81,18907399,14
"209",691462,1,"chr21","18918090_18918395_AluSq2_SINE",80,18918395,14
"210",691463,1,"chr21","18922393_18922685_AluSg_SINE",80,18922685,14
"211",691465,2,"chr21","18925929_18926233_AluSc8_SINE",78,18926233,14
"212",691473,2,"chr21","18940443_18940745_AluY_SINE",82,18940745,14
"213",691477,2,"chr21","18947810_18948085_AluY_SINE",85,18948085,14
"214",691478,2,"chr21","18948123_18948422_AluSx1_SINE",81,18948422,14
"215",691481,2,"chr21","18957845_18958133_AluSc_SINE",83,18958133,14
"216",691482,2,"chr21","18971499_18971788_AluJb_SINE",80,18971788,14
"217",691485,2,"chr21","18976479_18976772_AluSq2_SINE",85,18976772,14
"218",691491,2,"chr21","18995353_18995559_AluJb_SINE",82,18995559,14
"219",691495,2,"chr21","19004903_19005204_AluY_SINE",84,19005204,14
"220",691497,2,"chr21","19009435_19009744_AluSx1_SINE",98,19009744,14
"221",691501,2,"chr21","19033724_19034025_AluSc_SINE",81,19034025,14
"222",691505,2,"chr21","19037131_19037355_AluJb_SINE",81,19037355,14
"223",691508,2,"chr21","19041884_19042172_AluSx3_SINE",82,19042172,14
"224",691514,2,"chr21","19052079_19052372_AluSg_SINE",80,19052372,14
"225",691515,2,"chr21","19052654_19052953_AluY_SINE",83,19052953,14
"226",691518,2,"chr21","19065585_19065897_AluY_SINE",86,19065897,14
"227",691521,2,"chr21","19070603_19070912_AluSx3_SINE",81,19070912,14
"228",691522,2,"chr21","19071067_19071352_AluSx_SINE",81,19071352,14
"229",691529,2,"chr21","19090140_19090436_AluY_SINE",84,19090436,14
"230",691532,2,"chr21","19102502_19102805_AluY_SINE",83,19102805,14
"231",691535,2,"chr21","19117793_19118099_AluY_SINE",83,19118099,14
"232",691538,2,"chr21","19138427_19138739_AluY_SINE",83,19138739,14
"233",691539,2,"chr21","19150796_19151105_AluSq2_SINE",80,19151105,14
"234",691542,2,"chr21","19173591_19173886_AluY_SINE",82,19173886,14
"235",691548,2,"chr21","19193935_19194239_AluSz_SINE",85,19194239,14
"236",691549,2,"chr21","19198808_19199111_AluJb_SINE",85,19199111,14
"237",691550,2,"chr21","19199545_19199827_AluSc_SINE",81,19199827,14
"238",691551,2,"chr21","19203654_19203938_AluJo_SINE",81,19203938,14
"239",691552,2,"chr21","19205226_19205464_AluSz_SINE",81,19205464,14
"240",691553,2,"chr21","19205746_19206044_AluY_SINE",82,19206044,14
"241",691560,2,"chr21","19236990_19237298_AluSx4_SINE",85,19237298,14
"242",691571,2,"chr21","19284450_19284757_AluY_SINE",82,19284757,14
"243",691572,2,"chr21","19295779_19296077_AluSx3_SINE",82,19296077,14
"244",691574,2,"chr21","19310780_19311094_AluY_SINE",82,19311094,14
"245",691575,2,"chr21","19317245_19317542_AluY_SINE",84,19317542,14
"246",691577,2,"chr21","19318452_19318728_AluYf4_SINE",84,19318728,14
"247",691590,2,"chr21","19365076_19365269_AluSp_SINE",80,19365269,14
"248",691591,2,"chr21","19381961_19382217_AluY_SINE",81,19382217,14
"249",691598,2,"chr21","19434805_19435095_AluSz_SINE",81,19435095,15
"250",691600,2,"chr21","19467161_19467467_AluSx_SINE",81,19467467,15
"251",691601,2,"chr21","19478801_19479112_AluY_SINE",83,19479112,15
"252",691602,2,"chr21","19508143_19508450_AluSc_SINE",81,19508450,15
"253",691606,2,"chr21","19539626_19539925_AluY_SINE",82,19539925,15
"254",691610,2,"chr21","19565730_19566082_AluSx_SINE",83,19566082,15
"255",691626,2,"chr21","19661547_19661843_AluSp_SINE",80,19661843,15
"256",691627,2,"chr21","19668187_19668492_AluY_SINE",83,19668492,15
"257",691630,2,"chr21","19686598_19686894_AluSq2_SINE",80,19686894,15
"258",691632,2,"chr21","19693657_19693966_AluY_SINE",82,19693966,15
"259",691634,2,"chr21","19703107_19703408_AluY_SINE",83,19703408,15
"260",691637,2,"chr21","19738047_19738351_AluSq_SINE",81,19738351,15
"261",691639,2,"chr21","19758068_19758359_AluSc_SINE",82,19758359,15
"262",691643,2,"chr21","19794301_19794602_AluSx_SINE",83,19794602,15
"263",691646,2,"chr21","19813641_19813953_AluSc8_SINE",83,19813953,15
"264",691655,2,"chr21","19866570_19866869_AluY_SINE",81,19866869,15
"265",691659,2,"chr21","19899817_19900114_AluSx1_SINE",81,19900114,15
"266",691660,2,"chr21","19903499_19903794_AluSq_SINE",82,19903794,16
"267",691662,2,"chr21","19942962_19943269_AluSx3_SINE",76,19943269,16
"268",691664,2,"chr21","19958540_19958832_AluY_SINE",84,19958832,16
"269",691667,2,"chr21","19984682_19984909_AluSx4_SINE",81,19984909,16
"270",691670,2,"chr21","20024297_20024602_AluSx1_SINE",80,20024602,16
"271",691673,2,"chr21","20041271_20041584_AluY_SINE",83,20041584,16
"272",691679,2,"chr21","20086418_20086708_AluSc_SINE",83,20086708,16
"273",691681,2,"chr21","20152327_20152595_AluSz_SINE",81,20152595,16
"274",691690,2,"chr21","20220075_20220367_AluSc_SINE",82,20220367,16
"275",691700,2,"chr21","20304900_20305191_AluSc_SINE",80,20305191,16
"276",691702,2,"chr21","20339781_20340005_AluY_SINE",83,20340005,16
"277",691704,2,"chr21","20360720_20361033_AluY_SINE",84,20361033,16
"278",691712,2,"chr21","20409550_20409860_AluY_SINE",82,20409860,17
"279",691713,2,"chr21","20411894_20412185_AluSg7_SINE",85,20412185,17
"280",691719,2,"chr21","20472929_20473209_AluSg_SINE",81,20473209,17
"281",691720,2,"chr21","20500621_20500926_AluY_SINE",82,20500926,17
"282",691722,2,"chr21","20518876_20519184_AluSx3_SINE",82,20519184,17
"283",691724,2,"chr21","20528623_20528928_AluSx1_SINE",83,20528928,17
"284",691727,2,"chr21","20546030_20546336_AluSz_SINE",81,20546336,17
"285",691728,2,"chr21","20556028_20556331_AluY_SINE",82,20556331,17
"286",691729,2,"chr21","20572153_20572446_AluSx_SINE",83,20572446,17
"287",691730,2,"chr21","20576873_20577181_AluSx_SINE",83,20577181,17
"288",691732,2,"chr21","20590134_20590440_AluY_SINE",83,20590440,17
"289",691741,2,"chr21","20660063_20660359_AluSx_SINE",83,20660359,17
"290",691754,2,"chr21","20719763_20720073_AluSg_SINE",81,20720073,17
"291",691755,2,"chr21","20721992_20722283_AluSx1_SINE",84,20722283,17
"292",691758,2,"chr21","20744447_20744746_AluSx_SINE",81,20744746,17
"293",691761,2,"chr21","20780982_20781300_AluSp_SINE",86,20781300,17
"294",691762,2,"chr21","20784674_20784985_AluY_SINE",83,20784985,17
"295",691771,2,"chr21","20883924_20884220_AluSx_SINE",82,20884220,17
"296",691786,2,"chr21","20975044_20975317_AluSc5_SINE",80,20975317,18
"297",691793,2,"chr21","21054254_21054547_AluY_SINE",83,21054547,18
"298",691798,2,"chr21","21101723_21101956_AluSg4_SINE",81,21101956,18
"299",691806,2,"chr21","21171651_21171944_AluSx1_SINE",83,21171944,18
"300",691811,2,"chr21","21229174_21229477_AluSx_SINE",81,21229477,18
"301",691812,2,"chr21","21234218_21234519_AluSc_SINE",82,21234519,18
"302",691814,2,"chr21","21244182_21244483_AluY_SINE",83,21244483,18
"303",691819,2,"chr21","21258989_21259299_AluSg4_SINE",84,21259299,18
"304",691827,2,"chr21","21313662_21313995_AluY_SINE",86,21313995,18
"305",691829,2,"chr21","21342641_21342952_AluSx1_SINE",81,21342952,18
"306",691832,2,"chr21","21353975_21354302_AluY_SINE",86,21354302,18
"307",691834,2,"chr21","21359095_21359402_AluSp_SINE",77,21359402,18
"308",691839,2,"chr21","21390906_21391213_AluY_SINE",82,21391213,18
"309",691845,2,"chr21","21433833_21434140_AluY_SINE",82,21434140,19
"310",691846,2,"chr21","21450946_21451255_AluY_SINE",81,21451255,19
"311",691858,2,"chr21","21514992_21515225_AluSx1_SINE",83,21515225,19
"312",691861,2,"chr21","21545871_21546169_AluSc_SINE",81,21546169,19
"313",691863,2,"chr21","21547944_21548223_AluSc_SINE",81,21548223,19
"314",691864,2,"chr21","21548344_21548639_AluSx3_SINE",83,21548639,19
"315",691876,2,"chr21","21634671_21634952_AluSq2_SINE",80,21634952,19
"316",691879,2,"chr21","21641534_21641856_AluSg7_SINE",81,21641856,19
"317",691884,2,"chr21","21692959_21693254_AluSc_SINE",83,21693254,19
"318",691888,2,"chr21","21724158_21724452_AluSp_SINE",80,21724452,19
"319",691890,2,"chr21","21726922_21727202_AluSx3_SINE",82,21727202,19
"320",691903,2,"chr21","21847913_21848197_AluY_SINE",82,21848197,19
"321",691906,2,"chr21","21885361_21885658_AluSq_SINE",84,21885658,19
"322",691907,2,"chr21","21887290_21887595_AluSz_SINE",81,21887595,19
"323",691911,2,"chr21","21906447_21906759_AluSz_SINE",81,21906759,19
"324",691912,2,"chr21","21912101_21912402_AluY_SINE",85,21912402,19
"325",691918,2,"chr21","21935689_21936016_AluY_SINE",81,21936016,20
"326",691920,2,"chr21","21938375_21938673_AluSx_SINE",81,21938673,20
"327",691927,2,"chr21","21975841_21976117_AluSx3_SINE",81,21976117,20
"328",691940,2,"chr21","22074253_22074559_AluY_SINE",91,22074559,20
"329",691945,2,"chr21","22091001_22091296_AluY_SINE",85,22091296,20
"330",691953,2,"chr21","22144715_22145012_AluY_SINE",72,22145012,20
"331",691955,2,"chr21","22154165_22154318_AluSc8_SINE",83,22154318,20
"332",691959,2,"chr21","22179158_22179468_AluSz_SINE",83,22179468,20
"333",691960,2,"chr21","22189246_22189547_AluY_SINE",83,22189547,20
"334",691963,2,"chr21","22208256_22208491_AluSx1_SINE",81,22208491,20
"335",691965,2,"chr21","22213297_22213589_AluSx1_SINE",80,22213589,20
"336",691967,2,"chr21","22218857_22219167_AluSx1_SINE",81,22219167,20
"337",691970,2,"chr21","22247264_22247558_AluSc_SINE",81,22247558,20
"338",691977,2,"chr21","22290854_22291179_AluSc8_SINE",81,22291179,20
"339",691978,2,"chr21","22307625_22307933_AluSx1_SINE",81,22307933,20
"340",691982,2,"chr21","22348596_22348892_AluSp_SINE",79,22348892,20
"341",691983,2,"chr21","22351216_22351523_AluSx_SINE",81,22351523,20
"342",691984,2,"chr21","22358579_22358885_AluY_SINE",82,22358885,20
"343",691988,2,"chr21","22367940_22368233_AluSx4_SINE",79,22368233,20
"344",691990,2,"chr21","22385816_22386127_AluSq2_SINE",80,22386127,20
"345",691995,2,"chr21","22397407_22397701_AluY_SINE",82,22397701,20
"346",692000,2,"chr21","22405250_22405566_AluSq2_SINE",81,22405566,20
"347",692009,2,"chr21","22448152_22448451_AluSx_SINE",81,22448451,21
"348",692015,2,"chr21","22488892_22489198_AluY_SINE",84,22489198,21
"349",692016,2,"chr21","22493037_22493333_AluSg_SINE",80,22493333,21
"350",692018,2,"chr21","22496166_22496464_AluSc_SINE",81,22496464,21
"351",692022,2,"chr21","22514684_22514996_AluY_SINE",83,22514996,21
"352",692028,2,"chr21","22547570_22547873_AluSc_SINE",81,22547873,21
"353",692029,2,"chr21","22559266_22559570_AluSx_SINE",81,22559570,21
"354",692030,2,"chr21","22565805_22566112_AluSc_SINE",81,22566112,21
"355",692033,2,"chr21","22585061_22585358_AluY_SINE",82,22585358,21
"356",692040,2,"chr21","22619357_22619641_AluY_SINE",82,22619641,21
"357",692043,2,"chr21","22653092_22653410_AluSz_SINE",91,22653410,21
"358",692062,2,"chr21","22754837_22755149_AluSx3_SINE",97,22755149,21
"359",692064,2,"chr21","22766796_22767077_AluY_SINE",81,22767077,21
"360",692066,2,"chr21","22782148_22782470_AluY_SINE",82,22782470,21
"361",692068,2,"chr21","22787650_22787954_AluY_SINE",82,22787954,21
"362",692070,2,"chr21","22797070_22797388_AluSq2_SINE",85,22797388,21
"363",692074,2,"chr21","22811442_22811748_AluSx_SINE",81,22811748,21
"364",692079,2,"chr21","22851622_22851929_AluY_SINE",83,22851929,21
"365",692084,2,"chr21","22871567_22871861_AluSc8_SINE",82,22871861,21
"366",692085,2,"chr21","22879832_22880128_AluSc8_SINE",79,22880128,21
"367",692092,2,"chr21","22929204_22929504_AluSg7_SINE",82,22929504,21
