"","X","Region","V1","V2","V3","End","Interval"
"141",120254,1,"chr3","4288078_4288383_AluSg_SINE",81,4288383,9
"142",120265,1,"chr3","4357448_4357752_AluSz_SINE",81,4357752,9
"143",120276,1,"chr3","4383934_4384222_AluSz_SINE",81,4384222,9
"144",120280,1,"chr3","4399261_4399591_AluSq2_SINE",81,4399591,9
"145",120285,1,"chr3","4421310_4421549_AluSc_SINE",81,4421549,9
"146",120292,1,"chr3","4446159_4446475_AluSp_SINE",87,4446475,9
"147",120297,1,"chr3","4455556_4455848_AluSx_SINE",82,4455848,9
"148",120300,1,"chr3","4476609_4476908_AluSx_SINE",80,4476908,9
"149",120302,1,"chr3","4481635_4481948_AluSq_SINE",83,4481948,9
"150",120308,1,"chr3","4497117_4497401_AluSx_SINE",82,4497401,9
"151",120310,1,"chr3","4500257_4500561_AluY_SINE",83,4500561,9
"152",120311,1,"chr3","4506878_4507190_AluSc5_SINE",81,4507190,9
"153",120315,1,"chr3","4520621_4520895_AluSx_SINE",97,4520895,9
"154",120316,1,"chr3","4523016_4523317_AluSq10_SINE",81,4523317,9
"155",120326,1,"chr3","4544484_4544789_AluSx1_SINE",84,4544789,9
"156",120327,1,"chr3","4546877_4547176_AluSz_SINE",81,4547176,9
"157",120335,1,"chr3","4574038_4574354_AluJb_SINE",81,4574354,9
"158",120336,1,"chr3","4577112_4577428_AluY_SINE",85,4577428,9
"159",120345,1,"chr3","4605617_4605924_AluSx_SINE",80,4605924,9
"160",120348,1,"chr3","4621613_4621910_AluY_SINE",82,4621910,9
"161",120351,1,"chr3","4628955_4629254_AluSx_SINE",81,4629254,9
"162",120356,1,"chr3","4645101_4645395_AluSc_SINE",81,4645395,10
"163",120361,1,"chr3","4652962_4653281_AluSz_SINE",81,4653281,10
"164",120367,1,"chr3","4668511_4668804_AluSz_SINE",83,4668804,10
"165",120370,1,"chr3","4674613_4674919_AluSc_SINE",80,4674919,10
"166",120380,1,"chr3","4710152_4710449_AluSx4_SINE",81,4710449,10
"167",120385,1,"chr3","4745814_4746111_AluSp_SINE",80,4746111,10
"168",120388,1,"chr3","4785513_4785813_AluSx1_SINE",82,4785813,10
"169",120391,1,"chr3","4817761_4818053_AluSx4_SINE",83,4818053,10
"170",120393,1,"chr3","4844224_4844560_AluSz6_SINE",85,4844560,10
"171",120394,1,"chr3","4845553_4845855_AluSx3_SINE",81,4845855,10
"172",120399,1,"chr3","4885807_4886107_AluJb_SINE",83,4886107,10
"173",120404,1,"chr3","4902544_4902816_AluY_SINE",82,4902816,10
"174",120415,1,"chr3","4937150_4937433_AluSx1_SINE",80,4937433,10
"175",120416,1,"chr3","4939116_4939411_AluSx3_SINE",82,4939411,10
"176",120418,1,"chr3","4942841_4943135_AluJb_SINE",83,4943135,10
"177",120429,1,"chr3","4970431_4970734_AluSc8_SINE",82,4970734,10
"178",120432,1,"chr3","4974146_4974430_AluJb_SINE",85,4974430,10
"179",120433,1,"chr3","4975137_4975436_AluSc_SINE",81,4975436,10
"180",120434,1,"chr3","4976697_4977002_AluSx_SINE",81,4977002,10
"181",120437,1,"chr3","4987605_4987895_AluYc_SINE",82,4987895,10
"182",120441,1,"chr3","4993030_4993307_AluSx1_SINE",80,4993307,10
"183",120444,1,"chr3","5001258_5001562_AluSx3_SINE",82,5001562,10
"184",120455,1,"chr3","5032936_5033235_AluSg_SINE",81,5033235,10
"185",120460,1,"chr3","5048054_5048366_AluSz_SINE",81,5048366,10
"186",120462,1,"chr3","5052087_5052401_AluSx1_SINE",82,5052401,10
"187",120463,1,"chr3","5054477_5054778_AluSz_SINE",81,5054778,10
"188",120469,1,"chr3","5065533_5065818_AluJb_SINE",82,5065818,10
"189",120476,1,"chr3","5072793_5073072_AluSx_SINE",84,5073072,10
"190",120477,1,"chr3","5073537_5073829_AluSq2_SINE",80,5073829,10
"191",120479,1,"chr3","5076201_5076498_AluSg_SINE",80,5076498,10
"192",120482,1,"chr3","5080737_5081022_AluSz_SINE",82,5081022,10
"193",120484,1,"chr3","5088003_5088291_AluSx_SINE",81,5088291,10
"194",120489,1,"chr3","5100856_5101166_AluSx1_SINE",81,5101166,10
"195",120495,1,"chr3","5109826_5110116_AluSq2_SINE",81,5110116,10
"196",120498,1,"chr3","5118237_5118537_AluSx_SINE",83,5118537,10
"197",120510,1,"chr3","5136277_5136558_AluSg_SINE",83,5136558,10
"198",120511,1,"chr3","5137154_5137399_AluSq_SINE",80,5137399,10
"199",120517,1,"chr3","5142512_5142805_AluSz_SINE",81,5142805,11
"200",120522,1,"chr3","5150338_5150635_AluSx_SINE",80,5150635,11
"201",120523,1,"chr3","5151711_5151989_AluSc8_SINE",82,5151989,11
"202",120527,1,"chr3","5154236_5154564_AluSx1_SINE",81,5154564,11
"203",120532,1,"chr3","5159425_5159739_AluSz_SINE",83,5159739,11
"204",120535,1,"chr3","5161421_5161715_AluY_SINE",82,5161715,11
"205",120542,1,"chr3","5171541_5171848_AluSx_SINE",81,5171848,11
"206",120549,1,"chr3","5177154_5177441_AluSg_SINE",81,5177441,11
"207",120550,1,"chr3","5177487_5177772_AluSx_SINE",82,5177772,11
"208",120562,1,"chr3","5205272_5205567_AluSq2_SINE",81,5205567,11
"209",120564,1,"chr3","5208033_5208321_AluSx_SINE",81,5208321,11
"210",120568,1,"chr3","5215140_5215430_AluY_SINE",76,5215430,11
"211",120571,1,"chr3","5219140_5219438_AluSq_SINE",81,5219438,11
"212",120572,1,"chr3","5224594_5224884_AluYc_SINE",83,5224884,11
"213",120573,1,"chr3","5225441_5225732_AluSz_SINE",81,5225732,11
"214",120582,1,"chr3","5247891_5248190_AluSg_SINE",81,5248190,11
"215",120583,1,"chr3","5249183_5249491_AluSx1_SINE",82,5249491,11
"216",120584,1,"chr3","5262218_5262517_AluSx_SINE",81,5262517,11
"217",120591,1,"chr3","5281908_5282207_AluSx_SINE",81,5282207,11
"218",120595,1,"chr3","5299362_5299671_AluY_SINE",83,5299671,11
"219",120598,1,"chr3","5302516_5302837_AluJb_SINE",72,5302837,11
"220",120600,1,"chr3","5306349_5306656_AluSz_SINE",82,5306656,11
"221",120613,1,"chr3","5354987_5355278_AluSz_SINE",80,5355278,11
"222",120620,1,"chr3","5411267_5411559_AluSx1_SINE",80,5411559,11
"223",120639,1,"chr3","5498347_5498658_AluY_SINE",82,5498658,11
"224",120644,1,"chr3","5575685_5575983_AluSz_SINE",80,5575983,11
"225",120650,1,"chr3","5639902_5640207_AluSx1_SINE",81,5640207,11
"226",120651,1,"chr3","5651953_5652261_AluSc8_SINE",82,5652261,12
"227",120654,1,"chr3","5657204_5657492_AluSq2_SINE",77,5657492,12
"228",120655,1,"chr3","5659561_5659836_AluJb_SINE",72,5659836,12
"229",120661,1,"chr3","5765079_5765373_AluSp_SINE",80,5765373,12
"230",120664,1,"chr3","5780024_5780309_AluSx_SINE",79,5780309,12
"231",120668,1,"chr3","5802387_5802687_AluSx4_SINE",81,5802687,12
"232",120673,1,"chr3","5841856_5842167_AluY_SINE",82,5842167,12
"233",120676,1,"chr3","5862924_5863235_AluY_SINE",82,5863235,12
"234",120681,1,"chr3","5934797_5935108_AluSc_SINE",83,5935108,12
"235",120685,1,"chr3","5966066_5966377_AluSq_SINE",82,5966377,12
"236",120686,1,"chr3","5972654_5972904_AluSx3_SINE",82,5972904,12
"237",120689,1,"chr3","6010919_6011224_AluSc5_SINE",81,6011224,12
"238",120690,1,"chr3","6013065_6013376_AluSx1_SINE",81,6013376,12
"239",120691,1,"chr3","6018239_6018537_AluY_SINE",82,6018537,12
"240",120692,1,"chr3","6044685_6044997_AluSz6_SINE",82,6044997,12
"241",120694,1,"chr3","6109793_6110100_AluY_SINE",82,6110100,12
"242",120695,1,"chr3","6133340_6133640_AluSc8_SINE",83,6133640,12
"243",120700,1,"chr3","6212115_6212373_AluY_SINE",82,6212373,13
"244",120701,1,"chr3","6228971_6229280_AluY_SINE",82,6229280,13
"245",120706,1,"chr3","6254899_6255197_AluSx_SINE",81,6255197,13
"246",120709,1,"chr3","6267741_6268041_AluSx1_SINE",81,6268041,13
"247",120710,1,"chr3","6273858_6274166_AluSz_SINE",81,6274166,13
"248",120712,1,"chr3","6297806_6298111_AluY_SINE",81,6298111,13
"249",120715,1,"chr3","6357854_6358114_AluSp_SINE",82,6358114,13
"250",120717,1,"chr3","6365225_6365520_AluY_SINE",85,6365520,13
"251",120720,1,"chr3","6394567_6394851_AluSz_SINE",81,6394851,13
"252",120725,1,"chr3","6410080_6410374_AluSz_SINE",81,6410374,13
"253",120727,1,"chr3","6444939_6445216_AluY_SINE",82,6445216,13
"254",120728,1,"chr3","6445430_6445745_AluY_SINE",82,6445745,13
"255",120730,1,"chr3","6465110_6465422_AluSx1_SINE",81,6465422,13
"256",120738,1,"chr3","6512515_6512808_AluSx_SINE",79,6512808,13
"257",120743,1,"chr3","6525948_6526254_AluY_SINE",83,6526254,13
"258",120746,1,"chr3","6549341_6549631_AluY_SINE",80,6549631,13
"259",120747,1,"chr3","6555018_6555343_AluSc_SINE",78,6555343,13
"260",120752,1,"chr3","6586301_6586591_AluSc_SINE",80,6586591,13
"261",120756,1,"chr3","6608619_6608911_AluSp_SINE",80,6608911,13
"262",120757,1,"chr3","6612222_6612519_AluY_SINE",82,6612519,13
"263",120765,1,"chr3","6655861_6656162_AluSc_SINE",81,6656162,13
"264",120768,1,"chr3","6678806_6679099_AluYk4_SINE",82,6679099,14
"265",120769,1,"chr3","6681094_6681363_AluY_SINE",83,6681363,14
"266",120770,1,"chr3","6685224_6685533_AluSq2_SINE",80,6685533,14
"267",120788,1,"chr3","6790897_6791199_AluY_SINE",82,6791199,14
"268",120793,1,"chr3","6840140_6840408_AluSg4_SINE",59,6840408,14
"269",120794,1,"chr3","6847607_6847911_AluSz_SINE",82,6847911,14
"270",120803,1,"chr3","6877990_6878296_AluJb_SINE",81,6878296,14
"271",120805,1,"chr3","6881919_6882193_AluSx_SINE",79,6882193,14
"272",120811,1,"chr3","6926276_6926584_AluSg_SINE",81,6926584,14
"273",120813,1,"chr3","6956099_6956387_AluSg_SINE",81,6956387,14
"274",120814,1,"chr3","6964690_6965001_AluSx_SINE",81,6965001,14
"275",120817,1,"chr3","6977400_6977695_AluSx_SINE",81,6977695,14
"276",120826,1,"chr3","7039544_7039826_AluSq2_SINE",80,7039826,14
"277",120830,1,"chr3","7060501_7060793_AluSz_SINE",81,7060793,14
"278",120838,1,"chr3","7117235_7117511_AluSx1_SINE",81,7117511,14
"279",120843,1,"chr3","7153916_7154210_AluSc8_SINE",82,7154210,14
"280",120849,1,"chr3","7205771_7206068_AluSz_SINE",81,7206068,15
"281",120850,1,"chr3","7209374_7209690_AluY_SINE",82,7209690,15
"282",120853,1,"chr3","7225032_7225316_AluSx_SINE",81,7225316,15
"283",120856,1,"chr3","7263491_7263795_AluSx1_SINE",83,7263795,15
"284",120857,1,"chr3","7271523_7271825_AluY_SINE",82,7271825,15
"285",120864,1,"chr3","7323485_7323787_AluSx_SINE",83,7323787,15
"286",120866,1,"chr3","7353284_7353581_AluSz_SINE",81,7353581,15
"287",120867,1,"chr3","7354610_7354915_AluSx1_SINE",81,7354915,15
"288",120875,1,"chr3","7416901_7417204_AluSg_SINE",82,7417204,15
"289",120877,1,"chr3","7425716_7426015_AluSz6_SINE",81,7426015,15
"290",120878,1,"chr3","7426976_7427286_AluY_SINE",82,7427286,15
"291",120883,1,"chr3","7476846_7477141_AluJb_SINE",83,7477141,15
"292",120890,1,"chr3","7523593_7523902_AluY_SINE",82,7523902,15
"293",120899,1,"chr3","7614224_7614510_AluY_SINE",85,7614510,15
"294",120903,1,"chr3","7655669_7655972_AluSx_SINE",82,7655972,15
"295",120908,1,"chr3","7690756_7691074_AluY_SINE",82,7691074,16
"296",120914,1,"chr3","7714288_7714581_AluYc_SINE",85,7714581,16
"297",120916,1,"chr3","7718666_7718978_AluSc8_SINE",83,7718978,16
"298",120917,1,"chr3","7723740_7724053_AluSp_SINE",80,7724053,16
"299",120918,1,"chr3","7742985_7743287_AluY_SINE",85,7743287,16
"300",120921,1,"chr3","7761218_7761462_AluY_SINE",82,7761462,16
"301",120922,1,"chr3","7764135_7764428_AluSz_SINE",81,7764428,16
"302",120926,1,"chr3","7779530_7779835_AluSq2_SINE",82,7779835,16
"303",120931,1,"chr3","7846670_7846923_AluSx_SINE",82,7846923,16
"304",120943,1,"chr3","7932123_7932406_AluY_SINE",82,7932406,16
"305",120945,1,"chr3","7944890_7945181_AluSc8_SINE",83,7945181,16
"306",120952,1,"chr3","8025263_8025560_AluSx3_SINE",79,8025560,16
"307",120955,1,"chr3","8045327_8045633_AluY_SINE",84,8045633,16
"308",120956,1,"chr3","8045815_8046113_AluSx1_SINE",81,8046113,16
"309",120963,1,"chr3","8098015_8098301_AluSg_SINE",84,8098301,16
"310",120973,1,"chr3","8191990_8192307_AluJb_SINE",81,8192307,17
"311",120975,1,"chr3","8204005_8204304_AluSx1_SINE",81,8204304,17
"312",120978,1,"chr3","8214331_8214637_AluSz_SINE",83,8214637,17
"313",120979,1,"chr3","8249348_8249647_AluSq_SINE",81,8249647,17
"314",120982,1,"chr3","8267642_8267954_AluY_SINE",83,8267954,17
"315",120989,1,"chr3","8312200_8312509_AluSx_SINE",78,8312509,17
"316",120992,1,"chr3","8357761_8358069_AluY_SINE",84,8358069,17
"317",120999,1,"chr3","8455565_8455870_AluY_SINE",82,8455870,17
"318",121000,1,"chr3","8463776_8464088_AluSq2_SINE",82,8464088,17
"319",121001,1,"chr3","8469099_8469402_AluSx1_SINE",81,8469402,17
"320",121003,1,"chr3","8479440_8479753_AluSx_SINE",81,8479753,17
"321",121017,1,"chr3","8643348_8643644_AluSx3_SINE",82,8643644,17
"322",121020,1,"chr3","8732422_8732703_AluSz_SINE",82,8732703,18
"323",121030,1,"chr3","8840910_8841207_AluY_SINE",79,8841207,18
"324",121047,1,"chr3","8912274_8912586_AluY_SINE",83,8912586,18
"325",121053,1,"chr3","8956540_8956853_AluY_SINE",93,8956853,18
"326",121054,1,"chr3","8957263_8957566_AluY_SINE",82,8957566,18
"327",121055,1,"chr3","8959719_8960024_AluSq2_SINE",81,8960024,18
"328",121058,1,"chr3","8971327_8971629_AluSx1_SINE",82,8971629,18
"329",121061,1,"chr3","8974499_8974818_AluSg_SINE",81,8974818,18
"330",121064,1,"chr3","8991733_8992017_AluSx_SINE",86,8992017,18
"331",121068,1,"chr3","9017861_9018147_AluSz_SINE",81,9018147,18
"332",121072,1,"chr3","9048638_9048951_AluJb_SINE",89,9048951,18
"333",121074,1,"chr3","9063730_9064012_AluSc8_SINE",82,9064012,18
"334",121075,1,"chr3","9075096_9075406_AluSx3_SINE",82,9075406,18
"335",121082,1,"chr3","9108184_9108480_AluSq_SINE",80,9108480,18
"336",121083,1,"chr3","9111350_9111655_AluSg_SINE",81,9111655,18
"337",121098,1,"chr3","9173114_9173425_AluSz_SINE",83,9173425,18
"338",121101,1,"chr3","9186755_9187078_AluSx_SINE",81,9187078,18
"339",121106,1,"chr3","9205670_9205894_AluSp_SINE",80,9205894,19
"340",121107,1,"chr3","9205960_9206273_AluSz_SINE",81,9206273,19
"341",121109,1,"chr3","9219669_9219977_AluJb_SINE",81,9219977,19
"342",121114,1,"chr3","9261253_9261545_AluY_SINE",83,9261545,19
"343",121125,1,"chr3","9299382_9299686_AluSg4_SINE",81,9299686,19
"344",121128,1,"chr3","9318108_9318408_AluSx3_SINE",82,9318408,19
"345",121132,1,"chr3","9324617_9324924_AluSx1_SINE",81,9324924,19
"346",121136,1,"chr3","9328670_9328971_AluJb_SINE",81,9328971,19
"347",121137,1,"chr3","9329810_9330120_AluSq2_SINE",81,9330120,19
"348",121139,1,"chr3","9330584_9330882_AluSx3_SINE",83,9330882,19
"349",121143,1,"chr3","9340764_9341073_AluSc8_SINE",81,9341073,19
"350",121153,1,"chr3","9358060_9358353_AluSc_SINE",84,9358353,19
"351",121159,1,"chr3","9387184_9387499_AluSx1_SINE",83,9387499,19
"352",121162,1,"chr3","9396081_9396388_AluY_SINE",85,9396388,19
"353",121168,1,"chr3","9406024_9406330_AluSx1_SINE",81,9406330,19
"354",121169,1,"chr3","9407270_9407573_AluSg4_SINE",81,9407573,19
"355",121171,1,"chr3","9410044_9410344_AluSg4_SINE",81,9410344,19
"356",121174,1,"chr3","9413977_9414277_AluSz_SINE",81,9414277,19
"357",121184,1,"chr3","9429617_9429848_AluSx_SINE",81,9429848,19
"358",121185,1,"chr3","9432940_9433241_AluSz_SINE",68,9433241,19
"359",121191,1,"chr3","9455444_9455758_AluSg_SINE",81,9455758,19
"360",121192,1,"chr3","9459167_9459468_AluY_SINE",82,9459468,19
"361",121194,1,"chr3","9460247_9460500_AluSq2_SINE",81,9460500,19
"362",121195,1,"chr3","9460556_9460810_AluSx1_SINE",81,9460810,19
"363",121196,1,"chr3","9466735_9467046_AluSq2_SINE",83,9467046,19
"364",121198,1,"chr3","9468082_9468375_AluSz_SINE",77,9468375,19
"365",121200,1,"chr3","9476646_9476952_AluSp_SINE",79,9476952,19
"366",121202,1,"chr3","9485465_9485753_AluSc_SINE",81,9485753,19
"367",121203,1,"chr3","9486293_9486579_AluJb_SINE",67,9486579,19
"368",121208,1,"chr3","9497876_9498181_AluSx_SINE",79,9498181,19
